,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
20000,"September 3, 2016",Indiana,Indianapolis,East 22nd and Bellefontaine Street,1,0,http://www.gunviolencearchive.org/incident/646975,http://www.theindychannel.com/news/one-man-killed-in-shooting-on-the-north-side
20001,"September 3, 2016",Georgia,Savannah,1200 block of E Bolton St,2,0,http://www.gunviolencearchive.org/incident/647520,https://www.savannahnow.com/news/20190220/savannah-man-indicted-for-murder-in-2016-slaying
20002,"September 3, 2016",Georgia,Macon,2500 block of Nancelon Circle,0,1,http://www.gunviolencearchive.org/incident/646979,http://wgxa.tv/news/local/macon-woman-shot-by-suspects-fleeing-a-house-after-a-robbery
20003,"September 3, 2016",Maryland,Baltimore,900 block of McAleer Court,0,3,http://www.gunviolencearchive.org/incident/647546,http://www.wbaltv.com/news/2-children-among-victims-in-triple-shooting/41507310
20004,"September 3, 2016",Michigan,Flint,Interstate 69,0,0,http://www.gunviolencearchive.org/incident/647999,http://www.mlive.com/news/flint/index.ssf/2016/09/flint_councilman_wantwaz_davis_4.html#incart_river_home
20005,"September 3, 2016",Louisiana,Baton Rouge,Marydon Drive,0,2,http://www.gunviolencearchive.org/incident/650891,http://www.ksla.com/story/33049041/crime-stoppers-investigators-search-for-man-accused-of-shooting-ex-girlfriend-friend
20006,"September 3, 2016",Alabama,Mobile,1100 block of Seneca Street,1,0,http://www.gunviolencearchive.org/incident/647615,http://www.al.com/news/mobile/index.ssf/2016/09/more_details_released_in_satur.html#incart_river_index
20007,"September 3, 2016",New York,Bronx,Bainbridge Avenue and East 194th Street,0,0,http://www.gunviolencearchive.org/incident/646993,http://bronx.news12.com/news/police-arrest-suspect-in-early-morning-shooting-1.12262192
20008,"September 3, 2016",Connecticut,Hartford,869 Farmington Avenue,0,0,http://www.gunviolencearchive.org/incident/646994,http://www.courant.com/breaking-news/hc-west-hartford-shots-fired-20160903-story.html
20009,"September 3, 2016",Texas,Corpus Christi,4400 block of Valdez Street,1,0,http://www.gunviolencearchive.org/incident/648670,http://www.kristv.com/story/33376875/crime-of-the-week-man-found-fatally-shot-inside-vehicle
20010,"September 3, 2016",Michigan,Detroit,10100 block of Cadieux,1,0,http://www.gunviolencearchive.org/incident/648565,http://www.freep.com/story/news/local/michigan/detroit/2016/09/06/violent-labor-day-weekend-detroit-4-dead-28-hurt-32-shootings/89909374/
20011,"September 3, 2016",Texas,Tyler,3300 block of Mineola Highway,0,0,http://www.gunviolencearchive.org/incident/647001,http://www.kltv.com/story/33008474/shots-fired-at-tyler-hotels-one-arrested
20012,"April 27, 2016",Illinois,Rock Island,20th Ave and 5th St,1,0,http://www.gunviolencearchive.org/incident/550561,http://qctimes.com/news/local/crime-and-courts/two-sentenced-in-shooting-death-of-rock-island-teen/article_6102d441-d537-5985-8d8a-1a3ede6c5b7e.html#1
20013,"April 27, 2016",California,Oakland,42nd St and Adeline St,0,0,http://www.gunviolencearchive.org/incident/549703,http://www.eastbaytimes.com/breaking-news/ci_29824956/emeryville-car-reportedly-sprayed-gunfire-after-chase
20014,"April 27, 2016",Missouri,Saint Louis,4900 block of Plover Ave,1,0,http://www.gunviolencearchive.org/incident/550438,http://www.stltoday.com/news/local/crime-and-courts/man-found-shot-killed-in-walnut-park-east-neighborhood-in/article_f3b92154-5028-5c9b-937d-b78336772df6.html
20015,"April 27, 2016",Missouri,Saint Louis,5700 block of Natural Bridge Rd,0,2,http://www.gunviolencearchive.org/incident/551404,http://www.kmov.com/story/31826299/2-hospitalized-following-overnight-shooting-in-north-city
20016,"April 27, 2016",Michigan,Wyoming,2000 block of Michael Avenue Southwest,0,0,http://www.gunviolencearchive.org/incident/548929,http://www.mlive.com/news/grand-rapids/index.ssf/2016/04/police_use_robot_to_wake_suspe.html#incart_river_home
20017,"April 27, 2016",Maryland,Greenbelt,6900 block of Hanover Parkway,1,0,http://www.gunviolencearchive.org/incident/550153,https://www.washingtonpost.com/local/public-safety/man-43-shot-and-killed-at-condo-in-prince-georges-county/2016/04/28/ecf602de-0d41-11e6-bfa1-4efa856caf2a_story.html
20018,"April 27, 2016",Maryland,Baltimore,1500 block of Bruce Street,0,0,http://www.gunviolencearchive.org/incident/550157,https://www.facebook.com/permalink.php?story_fbid=10153447400046956&id=58771761955&substory_index=0
20019,"April 27, 2016",South Carolina,Iva,Perry Drive,0,0,http://www.gunviolencearchive.org/incident/549663,http://wspa.com/2016/04/27/deputy-shoots-at-driver-trying-to-run-over-them-in-iva/
20020,"April 27, 2016",Michigan,Flint,702 Dukette Blvd,1,0,http://www.gunviolencearchive.org/incident/549565,http://www.mlive.com/news/flint/index.ssf/2016/05/two_people_arrested_one_still.html#incart_river_home
20021,"April 27, 2016",Wisconsin,Lowell,N3315 County Road J,0,0,http://www.gunviolencearchive.org/incident/549671,http://www.channel3000.com/news/Police-seize-35-firearms-thousands-of-rounds-of-ammo-from-Dodge-County-home/39251644
20022,"April 27, 2016",New York,Utica,1003 Downer Avenue,0,0,http://www.gunviolencearchive.org/incident/549677,http://www.uticaod.com/news/20160428/drug-investigation-results-in-arrest-of-utica-man
20023,"April 27, 2016",Wisconsin,Monroe,Pine Tree Road,0,0,http://www.gunviolencearchive.org/incident/549673,http://www.channel3000.com/news/More-than-100-pounds-of-marijuana-22-firearms-20K-in-cash-seized-in-drug-bust/39246178
20024,"April 27, 2016",New York,Bronx,,0,0,http://www.gunviolencearchive.org/incident/549683,https://www.justice.gov/usao-sdny/pr/120-members-and-associates-two-rival-street-gangs-bronx-charged-federal-court
20025,"April 27, 2016",Nevada,Las Vegas,Cambridge Street and Twain Avenue,1,0,http://www.gunviolencearchive.org/incident/549520,http://www.fox5vegas.com/story/31837767/police-woman-shot-killed-while-answering-door-knock
20026,"April 27, 2016",New York,Worcester,244 Main Street,0,0,http://www.gunviolencearchive.org/incident/549684,http://www.thedailystar.com/news/local_news/worcester-man-faces-firearms-menacing-charges/article_fa3224bc-5e78-5fd8-bc68-7aeb4e9db0d1.html
20027,"April 27, 2016",Nevada,Las Vegas,4400 block of Sirius Avenue,0,1,http://www.gunviolencearchive.org/incident/549522,http://www.fox5vegas.com/story/31844742/man-charged-following-accidental-shooting
20028,"April 27, 2016",New York,Brooklyn,Myrtle Avenue,0,1,http://www.gunviolencearchive.org/incident/549688,http://www.nydailynews.com/new-york/nyc-crime/man-hit-stomach-butt-brooklyn-gunfire-shooter-nabbed-article-1.2617620
20029,"April 27, 2016",New York,Bronx,East 224th Street,0,1,http://www.gunviolencearchive.org/incident/549183,https://nypost.com/2016/04/28/daily-blotter-861/
20030,"April 27, 2016",North Carolina,Greensboro,Glenside Drive,0,1,http://www.gunviolencearchive.org/incident/550211,http://myfox8.com/2016/04/28/1-injured-in-greensboro-shooting-2/
