,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
40500,"August 13, 2016",Wisconsin,Milwaukee,44th Street and Auer Avenue,1,0,http://www.gunviolencearchive.org/incident/628830,https://www.cnn.com/2017/06/21/us/milwaukee-heaggan-brown-shooting-trial/index.html
40501,"August 13, 2016",Texas,Odessa,400 block of Schell St,0,0,http://www.gunviolencearchive.org/incident/642230,http://www.yourbasin.com/news/five-charged-in-shooting-investigation
40502,"August 13, 2016",Washington,Seattle (Capitol Hill),1400 block of Broadway,0,0,http://www.gunviolencearchive.org/incident/628664,http://spdblotter.seattle.gov/2016/08/13/arrest-gun-recovered-during-emphasis-patrol-on-capitol-hill/
40503,"August 13, 2016",Louisiana,New Orleans,2000 block of N Claiborne Ave,1,2,http://www.gunviolencearchive.org/incident/628400,http://www.wwltv.com/news/local/fatal-shooting-early-friday-morning-at-local-bar/296603541
40504,"August 13, 2016",New York,Islip,Oakland Avenue,0,1,http://www.gunviolencearchive.org/incident/630385,http://www.nbcnewyork.com/news/local/Officer-Stabbed-Knife-Wielder-Shot-on-Long-Island-Police-390102202.html
40505,"August 13, 2016",Florida,Boynton Beach,Ocean Avenue and South Federal Highway,0,0,http://www.gunviolencearchive.org/incident/631467,http://www.palmbeachpost.com/news/news/crime-law/boynton-police-k9s-help-catch-16-year-old-with-sto/nsGcy/
40506,"August 13, 2016",New Jersey,Trenton (Hamilton Township),4 Vicky Ct,1,0,http://www.gunviolencearchive.org/incident/629120,http://www.nbcphiladelphia.com/news/local/Off-Duty-Corrections-Officer-Shooting-Home-New-Jersey-Hamilton-Township--390085832.html
40507,"August 13, 2016",Maryland,Glen Burnie,7900 block of Tall Pines Court,0,0,http://www.gunviolencearchive.org/incident/631480,http://www.capitalgazette.com/news/for_the_record/ph-ac-cn-glen-burnie-stolen-gun-0817-20160816-story.html
40508,"August 13, 2016",Illinois,Chicago,8600 block of S Essex Ave,0,1,http://www.gunviolencearchive.org/incident/629269,https://www.dnainfo.com/chicago/20160913/south-chicago/derrick-canady-34-dies-after-august-south-chicago-shooting
40509,"August 14, 2016",Georgia,Albany,800 block of Cotton Avenue,0,1,http://www.gunviolencearchive.org/incident/630951,http://www.walb.com/story/32764642/police-investigate-pistol-whipping-on-cotton-avenue
40510,"August 14, 2016",Missouri,Columbia,3600 block of Greeley Drive,0,0,http://www.gunviolencearchive.org/incident/637589,http://krcgtv.com/news/local/columbia-police-man-holds-family-captive-for-eight-days
40511,"August 14, 2016",California,Stockton,8000 West Lane,0,1,http://www.gunviolencearchive.org/incident/631814,https://www.tipsoftonline.com/Push/uploads/572/081416NM.pdf
40512,"August 14, 2016",New Mexico,Raton,1200 block of E. 4th Street,1,0,http://www.gunviolencearchive.org/incident/630975,http://krqe.com/2016/08/15/police-searching-for-2-brothers-after-deadly-shooting/
40513,"August 14, 2016",California,San Francisco,Loomis and Waterloo,0,1,http://www.gunviolencearchive.org/incident/630990,http://www.sfgate.com/crime/article/Separate-SF-shootings-land-3-men-in-hospital-9144065.php
40514,"August 14, 2016",California,San Francisco,700 block of Kirkwood Avenue,0,1,http://www.gunviolencearchive.org/incident/630993,http://www.sfgate.com/crime/article/Separate-SF-shootings-land-3-men-in-hospital-9144065.php
40515,"August 14, 2016",California,Fontana,Live Oak Avenue and Pine Street,0,0,http://www.gunviolencearchive.org/incident/631002,http://www.fontanaheraldnews.com/news/fontana-man-is-arrested-after-allegedly-shooting-at-officers-during/article_26785142-634b-11e6-af95-5353aa63d4e3.html
