,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
36000,"February 25, 2016",Texas,Houston,2506 Webster St,0,1,http://www.gunviolencearchive.org/incident/511287,http://www.khou.com/story/news/crime/2016/02/25/hpd-man-accidentally-shoots-roommate-during-home-invasion/80917858/
36001,"February 25, 2016",Maryland,Baltimore,6400 block of Brooke Ave,0,1,http://www.gunviolencearchive.org/incident/512125,http://www.baltimoresun.com/news/maryland/crime/bs-md-ci-brother-shoots-brother-20160225-story.html
36002,"February 25, 2016",North Carolina,Winston Salem (Winston-salem),400 block of N Highland Ave,0,0,http://www.gunviolencearchive.org/incident/512835,http://www.journalnow.com/news/crime/authorities-arrest-winston-salem-men-on-drug-weapon-charges/article_d19481d7-5a6e-5266-8f9d-ae1443b1ded3.html
36003,"February 25, 2016",California,Fresno,Jensen and Elm Avenues,0,0,http://www.gunviolencearchive.org/incident/512153,http://www.fresnobee.com/news/local/crime/article62648417.html
36004,"February 25, 2016",California,Milpitas,2000 block of Blueridge Drive,0,0,http://www.gunviolencearchive.org/incident/512680,http://www.mercurynews.com/milpitas/ci_29567009/milpitas-police-arrest-gilroy-woman-theft-loaded-firearm?source=rss
36005,"February 25, 2016",California,Long Beach,Loma Vista Dr,0,0,http://www.gunviolencearchive.org/incident/512689,http://www.lbreport.com/news/feb16/shtslomavis.htm
36006,"February 25, 2016",California,Long Beach,300 block of West 14th Street,0,0,http://www.gunviolencearchive.org/incident/512690,http://www.lbreport.com/news/feb16/shtslomavis.htm
36007,"February 25, 2016",New York,Brooklyn,990 Atlantic Ave,0,2,http://www.gunviolencearchive.org/incident/512489,http://www.nydailynews.com/new-york/nyc-crime/4-men-shot-separate-queens-brooklyn-incidents-article-1.2543352
36008,"February 25, 2016",New York,Ticonderoga,,0,1,http://www.gunviolencearchive.org/incident/514153,http://poststar.com/news/blotter/police-man-threatened-woman-with-pellet-rifle-shot-self-in/article_4cd60a4f-22db-533f-9408-9698cab20c64.html
36009,"February 25, 2016",New York,Mastic Beach,Grassmere Drive,0,0,http://www.gunviolencearchive.org/incident/514164,https://www.newsday.com/long-island/crime/mastic-beach-home-fired-at-thursday-morning-police-say-1.11509284
36010,"February 24, 2016",New York,Trumansburg,68 Hector Street,0,0,http://www.gunviolencearchive.org/incident/514224,http://www.syracuse.com/crime/index.ssf/2016/02/stolen_handguns_heroin_crack_seized_in_ithaca-area_drug_bust.html#incart_river_index
36011,"February 24, 2016",New Jersey,Millville,North 6th and State streets,0,0,http://www.gunviolencearchive.org/incident/511415,http://www.nj.com/cumberland/index.ssf/2016/02/millville_police_investigate_center_city_shooting.html#incart_river_index
36012,"February 24, 2016",New Jersey,Millville,200 block of North High Street,0,0,http://www.gunviolencearchive.org/incident/511416,http://www.nj.com/cumberland/index.ssf/2016/02/millville_squatter_arrested_after_found_with_handg.html#incart_article_small
36013,"February 24, 2016",Indiana,Fort Wayne,808 East Lewis St.,3,0,http://www.gunviolencearchive.org/incident/512179,http://www.journalgazette.net/news/local/courts/Shooter-in-Lewis-Street-triple-homicide-sentenced-18124028
36014,"February 24, 2016",Florida,Jacksonville,West 21st Street and Boulevard,0,3,http://www.gunviolencearchive.org/incident/510795,http://www.news4jax.com/news/local/jacksonville/police-respond-to-2-shooings-multiple-victims
36015,"February 24, 2016",Washington,Tacoma,,0,0,http://www.gunviolencearchive.org/incident/514559,http://www.thenewstribune.com/news/local/crime/article109738742.html
36016,"February 24, 2016",Indiana,East Chicago,4900 block of Melville Avenue,0,1,http://www.gunviolencearchive.org/incident/511425,http://www.nwitimes.com/news/crime-and-court/man-shot-while-shoveling-snow-in-e-c/article_bb3548ec-b7be-54d9-a23f-10e6b3105d42.html
36017,"February 24, 2016",Ohio,Alliance,East Oxford Street,0,0,http://www.gunviolencearchive.org/incident/512789,http://www.cantonrep.com/news/20160225/alliance-man-arrested-after-police-find-gun-loaded-with-hollow-point-bullets
36018,"February 24, 2016",Indiana,Brownstown,,0,0,http://www.gunviolencearchive.org/incident/510871,http://www.tribtown.com/2016/02/24/jail_officer_arrested_on_intimidation_charge/
36019,"February 24, 2016",Michigan,Detroit,Gratiot and Connor,0,0,http://www.gunviolencearchive.org/incident/512298,http://www.mlive.com/news/detroit/index.ssf/2016/02/detroit_police_arrest_man_they.html#incart_river_home
36020,"February 24, 2016",Washington,Seattle,3300 block of S Holly St,1,0,http://www.gunviolencearchive.org/incident/512106,http://www.seattlepi.com/local/crime/article/West-Seattle-girl-charged-in-man-s-slaying-7255556.php
