,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
37500,"February 29, 2016",New York,Brooklyn,Seventh Avenue and Sixth Street,0,0,http://www.gunviolencearchive.org/incident/520588,https://www.dnainfo.com/new-york/20160310/park-slope/crime-blotter-teen-arrested-after-pulling-gun-on-15-year-old-park-slope
37501,"February 29, 2016",Massachusetts,Lawrence,13 Thornton Avenue,0,0,http://www.gunviolencearchive.org/incident/515576,http://www.eagletribune.com/news/police-find-loaded-gun-in-drug-suspect-s-pillowcase/article_f6e946aa-2e7a-5899-89a4-0e8feae1cd03.html
37502,"February 29, 2016",Georgia,Lagrange,300 block of Whitesville Street,0,1,http://www.gunviolencearchive.org/incident/515225,http://lagrangenews.com/news/9460/update-two-wounded-in-monday-morning-shootings
37503,"February 29, 2016",Rhode Island,Cranston,1353 Park Avenue,0,1,http://www.gunviolencearchive.org/incident/514314,http://turnto10.com/news/local/family-identifies-store-clerk-shot-in-cranston
37504,"February 29, 2016",Nebraska,Bradshaw,,0,0,http://www.gunviolencearchive.org/incident/717940,http://journalstar.com/news/local/911/state-patrol-arrests-two-men-in-murder-for-hire-plot/article_fcc47dab-49c7-540e-956c-9b878dcc4d9f.html
37505,"February 29, 2016",Virginia,Manassas (Manassas Park),Manassas Dr,0,0,http://www.gunviolencearchive.org/incident/518668,http://www.wusa9.com/news/local/prince-william-county/shots-fired-at-houses-in-prince-william-county/74110462
37506,"February 29, 2016",Tennessee,Greeneville,611 Oak Hills Parkway,1,1,http://www.gunviolencearchive.org/incident/513915,http://wate.com/2016/03/17/greeneville-man-charged-with-murdering-wife/
37507,"February 29, 2016",Ohio,Solon,Solon Road and Kruse Drive,0,0,http://www.gunviolencearchive.org/incident/515604,http://www.wkyc.com/news/crime/solon-police-find-guns-during-solon-road-traffic-stop/66108005
37508,"February 29, 2016",New York,New York (Manhattan),145th Street and Bradhurst Avenue,0,1,http://www.gunviolencearchive.org/incident/513906,https://nypost.com/2016/03/02/daily-blotter-805/
37509,"February 29, 2016",Massachusetts,Boston,St Botolph and Gainsborough Street,0,0,http://www.gunviolencearchive.org/incident/515606,http://www.universalhub.com/crime/20160301/shots-fired-fenway
37510,"February 29, 2016",North Carolina,Alexis,155 Alexis Lucia Road,3,0,http://www.gunviolencearchive.org/incident/513940,http://www.islandpacket.com/news/nation-world/national/article63823882.html
37511,"February 29, 2016",Oklahoma,Tulsa,200 block of E. Young Street,0,1,http://www.gunviolencearchive.org/incident/513757,http://www.tulsaworld.com/news/crimewatch/child-care-dispute-leads-to-north-tulsa-shooting-police-say/article_6d1e5f2e-08b7-5c6f-a3df-005b2dce88e1.html
37512,"February 29, 2016",Kentucky,Louisville,3700 block of Grand Avenue,1,0,http://www.gunviolencearchive.org/incident/513619,http://www.wave3.com/story/31339438/overnight-shooting-in-chickasaw-neighborhood
