,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
25000,"August 8, 2015",Wisconsin,Milwaukee (Wauwatosa),11737 West Burleigh Street,0,1,http://www.gunviolencearchive.org/incident/392699,http://www.cbs58.com/story/29827316/bowlero-shooting-suspect-charged
25001,"August 8, 2015",Ohio,Cleveland (East Cleveland),15000 block of Euclid Avenue,0,0,http://www.gunviolencearchive.org/incident/390300,http://www.cleveland.com/metro/index.ssf/2015/08/boy_accused_of_robbing_shootin.html#incart_river
25002,"August 8, 2015",Tennessee,Clarksville,2682 Teakwood Drive,1,0,http://www.gunviolencearchive.org/incident/392373,http://www.wsmv.com/story/30541871/second-suspect-charged-in-shooting-death-of-ft-campbell-soldier
25003,"August 8, 2015",Mississippi,Jackson,4000 block of Pine Hill Drive,0,0,http://www.gunviolencearchive.org/incident/390954,http://www.msnewsnow.com/story/29742664/police-hunt-for-group-of-carjackers
25004,"August 8, 2015",California,Bakersfield,South Chester Avenue,1,0,http://www.gunviolencearchive.org/incident/391513,http://www.turnto23.com/news/local-news/man-convicted-in-deadly-el-escorpion-bar-shooting-from-2015
25005,"August 8, 2015",Nebraska,Omaha,72nd and Rose Blumkin Drive,0,1,http://www.gunviolencearchive.org/incident/393246,http://www.wowt.com/home/headlines/Teenage-Girl-Wounded-In-Drive-By-Shooting-321131031.html
25006,"August 8, 2015",District of Columbia,Washington,5300 block of Clay Terrace NE,0,1,http://www.gunviolencearchive.org/incident/390321,https://www.washingtonpost.com/local/crime/woman-shot-by-police-in-northeast-washington/2015/08/08/262cb3aa-3e2a-11e5-9c2d-ed991d848c48_story.html?wprss=rss_Copy%20of%20local-washdc-social&utm_source=twitterfeed&utm_medium=twitter
25007,"August 8, 2015",Wisconsin,Madison,439 Grand Canyon Drive,0,0,http://www.gunviolencearchive.org/incident/391721,http://www.channel3000.com/news/Gunman-spotted-near-west-side-bar-police-say/34635198
25008,"August 9, 2015",Virginia,Newport News,Parish Avenue and 25th Street,0,1,http://www.gunviolencearchive.org/incident/394966,http://www.dailypress.com/news/crime/dp-man-shot-wounded-newport-news-police-story.html
25009,"August 9, 2015",Kentucky,Lexington,1553 Eastland Parkway,0,0,http://www.gunviolencearchive.org/incident/391604,http://www.kentucky.com/2015/08/10/3982283/two-lexington-men-charged-with.html
25010,"August 9, 2015",Missouri,Mount Vernon,500 block of E Kirby St,1,0,http://www.gunviolencearchive.org/incident/391873,https://www.kmov.com/news/missouri-man-admits-to-killing-daughter-s-ex-boyfriend/article_975ab484-6081-5ec4-9381-be88d5608778.html
