,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
1500,"December 16, 2015",Pennsylvania,Philadelphia,Germantown Ave and Pike St,0,1,http://www.gunviolencearchive.org/incident/466513,http://www.mcall.com/news/nationworld/pennsylvania/mc-philly-man-shot-crashes-car-1216-20151216-story.html
1501,"December 16, 2015",Kentucky,Frankfort,594 East Main Street,0,2,http://www.gunviolencearchive.org/incident/466761,http://state-journal.com/latest%20headlines/2015/12/16/2-injured-in-early-morning-shooting
1502,"December 16, 2015",Indiana,Indianapolis,3400 block of Ralston Avenue,1,0,http://www.gunviolencearchive.org/incident/467323,http://fox59.com/2015/12/17/coroner-identifies-man-killed-in-shooting-on-near-northeast-side-of-indianapolis/
1503,"December 16, 2015",Florida,Orlando,5581 South Orange Blossom Trail,0,1,http://www.gunviolencearchive.org/incident/466830,http://www.mynews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2015/12/16/security_guard_shoot.html
1504,"December 16, 2015",Florida,Miami Gardens,,0,0,http://www.gunviolencearchive.org/incident/466849,http://www.nbcmiami.com/news/local/Amazon-Delivery-Driver-Carjacked-at-Gunpoint-in-Miami-Gardens-362651331.html
1505,"December 16, 2015",Georgia,Dallas,Campground School Road,1,0,http://www.gunviolencearchive.org/incident/466806,http://m.ajc.com/news/news/crime-law/paulding-authorities-identify-2-men-charged-in-fat/npqyc/
1506,"December 16, 2015",Illinois,Kankakee,South Hillcrest Avenue,0,0,http://www.gunviolencearchive.org/incident/477951,http://www.daily-journal.com/news/crime/teens-arrested-in-dec-shootings/article_963f4ac8-0129-580b-9b07-b9ce5c71fe50.html
1507,"December 16, 2015",Maryland,Baltimore,300 South Fulton Avenue,0,0,http://www.gunviolencearchive.org/incident/467974,https://www.facebook.com/Baltimore-Police-Department-58771761955/?fref=nf
1508,"December 16, 2015",Massachusetts,Framingham,177 Walnut Street,0,0,http://www.gunviolencearchive.org/incident/467366,http://m.metrowestdailynews.com/article/20151216/NEWS/151216663
1509,"December 16, 2015",Massachusetts,Boston,40 Oldfields Road,0,0,http://www.gunviolencearchive.org/incident/467368,http://bpdnews.com/news/2015/12/17/keeping-boston-safe-drug-unit-execute-search-warrant-recover-firearm-drugs-and-cash-while-arresting-one-in-dorchester
1510,"December 16, 2015",Tennessee,Ripley,100 block of Watkins Street,1,2,http://www.gunviolencearchive.org/incident/467383,http://www.wbbjtv.com/2015/12/17/tbi-searching-for-leads-in-deadly-armed-robbery-at-ripley-home/
1511,"December 16, 2015",Massachusetts,Boston,Wheatland Avenue and Whitfield Street,0,0,http://www.gunviolencearchive.org/incident/467380,http://bpdnews.com/news/2015/12/17/one-less-gun-officers-arrest-four-recover-two-firearms-during-two-related-incidents-in-dorchester
