,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
54000,"December 12, 2020",Michigan,Detroit,14800 block of Cheyenne St,0,1,http://www.gunviolencearchive.org/incident/1876696,https://www.detroitnews.com/story/news/local/detroit-city/2020/12/13/saturday-4-shootings-leaves-2-dead-sweet-16-ruined/6529587002/
54001,"December 12, 2020",Georgia,Valdosta,1100 Old Statenville Rd,0,0,http://www.gunviolencearchive.org/incident/1877571,https://www.walb.com/2020/12/14/valdosta-gunfire-leads-arrest/
54002,"December 12, 2020",Georgia,Atlanta,2315 Donald Lee Hollowell Pkwy NW,0,0,http://www.gunviolencearchive.org/incident/1876448,https://www.ajc.com/news/gunshots-hit-police-precinct-in-nw-atlanta/GBJJDWQR4RFWJE3SCETUKGHCQA/
54003,"December 12, 2020",Georgia,Atlanta,3315 Peachtree Rd NE,0,2,http://www.gunviolencearchive.org/incident/1877584,https://www.wsbtv.com/news/local/atlanta/2-men-shot-after-fight-breaks-out-holiday-party-buckhead-hotel/QQTLDMFRMNA45AK4JSAKUJ3KBE/
54004,"December 12, 2020",Georgia,Savannah,800 block of E Gwinnett St,1,0,http://www.gunviolencearchive.org/incident/1876451,https://www.wtoc.com/2020/12/16/savannah-police-seek-man-wanted-questioning-ongoing-investigation/
54005,"December 12, 2020",Nebraska,Lincoln,8123 Lowell Ave,0,0,http://www.gunviolencearchive.org/incident/1877633,https://app.lincoln.ne.gov/city/police/stats/cfssun.htm
54006,"December 12, 2020",Indiana,Evansville,8215 Eagle Lake Dr,0,0,http://www.gunviolencearchive.org/incident/1875951,https://www.wevv.com/content/news/Gun-Fires-at-Cracker--573378111.html
54007,"December 12, 2020",Iowa,Waterloo,618 Independence Ave,0,0,http://www.gunviolencearchive.org/incident/1877634,https://wcfcourier.com/news/local/crime-and-courts/cedar-falls-man-arrested-in-waterloo-shooting/article_d557a946-39b6-5017-ac36-814209040193.html#tracking-source=home-top-story-1
54008,"December 12, 2020",Georgia,Columbus,1200 block of 24th St,0,1,http://www.gunviolencearchive.org/incident/1877641,https://www.wtvm.com/2020/12/13/columbus-police-investigating-overnight-shooting-th-st/
54009,"December 12, 2020",New Jersey,Paterson,W Broadway and Christopher Columbus Dr,0,0,http://www.gunviolencearchive.org/incident/1876725,https://patersontimes.com/2020/12/13/paterson-suspect-threw-handgun-at-police-officer-from-parked-vehicle/
