,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
5000,"May 21, 2020",Texas,Killeen,1500 block of Stephen St,0,0,http://www.gunviolencearchive.org/incident/1688352,https://kdhnews.com/news/crime/local-police-reports-for-killeen-copperas-cove-harker-heights-and-lampasas/article_3b915ec4-9c73-11ea-b00e-3b14a75e6287.html
5001,"May 21, 2020",Texas,Houston,13900 block of Victoria St,1,0,http://www.gunviolencearchive.org/incident/1685485,https://www.chron.com/news/houston-texas/houston/article/One-dead-in-east-Harris-County-shooting-15287769.php
5002,"May 21, 2020",Oklahoma,Oklahoma City,S Robinson Ave and SW 17th St,1,0,http://www.gunviolencearchive.org/incident/1685383,https://kfor.com/news/local/man-shot-in-s-w-oklahoma-city-dies-from-injuries-police-say/
5003,"May 21, 2020",Texas,Garland,Kingsley Rd,1,1,http://www.gunviolencearchive.org/incident/1685146,https://www.star-telegram.com/news/local/crime/article242910146.html
5004,"May 21, 2020",Pennsylvania,Ford City,Cherry Run Rd,0,1,http://www.gunviolencearchive.org/incident/1690460,https://www.wtae.com/article/person-accidentally-shot-when-shotgun-becomes-entangled-in-backpack-in-armstrong-county/32694388
5005,"May 21, 2020",Arkansas,Little Rock,10000 block of Milkyway Dr,1,0,http://www.gunviolencearchive.org/incident/1686192,https://katv.com/news/local/little-rock-police-identify-victim-in-thursday-homicide
5006,"May 21, 2020",Oklahoma,Hugo,Fallon Rd,1,0,http://www.gunviolencearchive.org/incident/1686194,https://www.kxii.com/content/news/Choctaw-Co-man-arrested-for-fathers-murder-570696341.html
5007,"May 21, 2020",Iowa,Sioux City,2600 block of 1st St,0,1,http://www.gunviolencearchive.org/incident/1685076,https://ktiv.com/2020/05/21/sioux-city-police-investigating-after-one-person-shot/
5008,"May 21, 2020",Texas,Abilene,1600 block of S 14th St,0,0,http://www.gunviolencearchive.org/incident/1686199,https://www.reporternews.com/story/news/crime/2020/05/22/abilene-tx-police-man-arrested-after-pulling-handgun-ex-girlfriend-crime-blotter/5244230002/
5009,"May 21, 2020",New Jersey,Trenton,900 block of Parkside Ave,1,1,http://www.gunviolencearchive.org/incident/1685492,https://www.trentonian.com/news/remembering-trenton-s-37-homicide-victims-of-2020/article_bbe938c2-2930-11eb-9572-d7205e9755d7.html
5010,"May 21, 2020",Massachusetts,Boston,267 Center St,1,1,http://www.gunviolencearchive.org/incident/1685530,https://www.universalhub.com/crime/20200531/roslindale-man-arrested-part-investigation-double
5011,"May 21, 2020",South Carolina,Greenville,3400 block of Augusta Rd,1,0,http://www.gunviolencearchive.org/incident/1685925,https://www.foxcarolina.com/investigations/police-man-shot-killed-22-year-old-victim-in-unprovoked-attack/article_f60e1850-a12d-11ea-b044-17e60893d3a2.html
5012,"May 21, 2020",South Carolina,Charleston (James Island),1000 block of Honey Hill Rd,0,1,http://www.gunviolencearchive.org/incident/1685516,https://www.live5news.com/2020/05/21/deputies-investigate-early-morning-shooting-james-island/
5013,"May 21, 2020",South Carolina,Greenwood,Hospital St,1,0,http://www.gunviolencearchive.org/incident/1685527,https://www.foxcarolina.com/news/greenwood-officer-shot-while-responding-to-domestic-dispute-suspect-killed-identified-by-coroner/article_f2d3de42-9bd1-11ea-b685-f76c318b075a.html
5014,"August 31, 2020",Texas,Cleveland,100 block of S Fenner Ave,0,1,http://www.gunviolencearchive.org/incident/1781194,https://bluebonnetnews.com/2020/08/31/cleveland-police-investigating-shooting-on-s-fenner/
5015,"August 31, 2020",Texas,Corpus Christi,5202 S Padre Island Dr,0,1,http://www.gunviolencearchive.org/incident/1781151,https://www.kiiitv.com/article/news/man-sent-to-hospital-after-brawl-at-local-ihop-turns-into-shooting/503-9e716791-abe8-48b1-a08e-011c3fe9cc3a
5016,"August 31, 2020",Mississippi,Jackson,1355 Jefferson St,1,1,http://www.gunviolencearchive.org/incident/1780730,https://www.wlbt.com/2020/12/08/man-charged-with-murder-august-double-shooting/
5017,"August 31, 2020",New Jersey,Atlantic City,500 block of Indiana Ave,0,1,http://www.gunviolencearchive.org/incident/1782554,https://breakingac.com/2020/09/two-teens-shot-within-48-hours-in-atlantic-city/
5018,"August 31, 2020",Alabama,Mobile,1275 Springhill Ave,0,1,http://www.gunviolencearchive.org/incident/1783592,https://www.fox10tv.com/news/mobile_county/woman-shot-after-argument-over-parking-spot-at-gas-station-on-springhill-ave/article_aa422f14-ed5a-11ea-9344-036a93080b7c.html
5019,"August 31, 2020",New York,Bronx,2071 Walton Ave,0,2,http://www.gunviolencearchive.org/incident/1781275,https://nypost.com/2020/08/31/gun-fight-erupts-outside-of-bronx-daycare/
5020,"August 31, 2020",Virginia,Petersburg,300 block of Mistletoe St,1,0,http://www.gunviolencearchive.org/incident/1780867,https://www.wric.com/news/crime/20-year-old-killed-in-petersburg-shooting-early-monday-morning/
5021,"August 31, 2020",Kentucky,Brooksville,212 Frankfort St,2,0,http://www.gunviolencearchive.org/incident/1780397,https://www.lex18.com/news/kentucky-state-police-investigating-murder-suicide-at-bracken-county-gas-station
5022,"August 31, 2020",Kentucky,Glasgow,309 Leslie Ave,0,1,http://www.gunviolencearchive.org/incident/1780988,https://www.wnky.com/man-shot-in-glasgow-investigation-underway-monday-morning/
5023,"August 31, 2020",Tennessee,Chattanooga,2409 Dodson Ave,0,2,http://www.gunviolencearchive.org/incident/1781165,https://wdef.com/2020/11/09/second-suspect-charged-august-shooting-near-east-chatt-yfd/
5024,"August 31, 2020",South Carolina,Fort Mill,239 Main St,2,0,http://www.gunviolencearchive.org/incident/1781299,https://www.wcnc.com/article/news/crime/fort-mill-police-investigating-shooting-on-main-street/275-9bdb1ead-d066-45dc-9504-7ae2dda9c83e
5025,"August 31, 2020",California,Olivehurst,5500 block of S Gledhill Ave,1,0,http://www.gunviolencearchive.org/incident/1782506,https://sacramento.cbslocal.com/2020/09/01/16-year-old-arrest-shooting-death-olivehurst/
5026,"August 31, 2020",Louisiana,New Orleans,Terry Pkwy and Stumpf Blvd,0,1,http://www.gunviolencearchive.org/incident/1783628,https://www.nola.com/news/crime_police/article_86a23fe6-ed40-11ea-ba3c-4f77e9528340.html
5027,"August 31, 2020",Louisiana,New Orleans,1900 block of Faith Pl,0,1,http://www.gunviolencearchive.org/incident/1783630,https://www.nola.com/news/crime_police/article_86a23fe6-ed40-11ea-ba3c-4f77e9528340.html
5028,"August 31, 2020",Kentucky,Harvey,Sidney St and Pailet Ave,0,1,http://www.gunviolencearchive.org/incident/1783633,https://www.nola.com/news/crime_police/article_86a23fe6-ed40-11ea-ba3c-4f77e9528340.html
5029,"August 31, 2020",Kentucky,Lexington,802 N Broadway,0,1,http://www.gunviolencearchive.org/incident/1781077,https://www.wtvq.com/2020/08/31/police-on-scene-of-shooting-another-teen-may-be-victim/
5030,"August 31, 2020",Alabama,Fairfield,7201 Aaron Aronov Dr,0,1,http://www.gunviolencearchive.org/incident/1781142,https://www.al.com/news/birmingham/2020/09/suspect-charged-in-shooting-outside-western-hills-mall.html
5031,"August 31, 2020",Ohio,Gallipolis,Possom Trot Rd,1,0,http://www.gunviolencearchive.org/incident/1781035,https://www.wowktv.com/ohio-3/investigation-underway-after-woman-killed-in-oh-shooting/
5032,"August 31, 2020",Louisiana,Marksville,436 Charles St,2,0,http://www.gunviolencearchive.org/incident/1782521,https://www.avoyellestoday.com/breaking-news-news/marksville-pd-investigating-monday-afternoon-murder-suicide
5033,"May 21, 2020",Iowa,Cedar Rapids,300 block of Jacolyn Dr SW,0,1,http://www.gunviolencearchive.org/incident/1685097,https://www.kcrg.com/content/news/One-hurt-in-home-invasion-in-Cedar-Rapids-570651971.html
5034,"May 21, 2020",Tennessee,Nashville,1000 block of Lischey Pl,0,1,http://www.gunviolencearchive.org/incident/1684821,https://www.wkrn.com/news/crime-tracker/suspect-arrested-after-shooting-sisters-boyfriend-in-east-nashville/
5035,"May 21, 2020",Michigan,Vanderbilt,17000 block of Otsego Rd,2,0,http://www.gunviolencearchive.org/incident/1685153,https://www.cheboygannews.com/news/20200521/law-enforcement-investigates-possible-murder-suicide-in-wilmot-township
5036,"May 21, 2020",Illinois,Urbana,1300 block of N Lincoln Ave,0,0,http://www.gunviolencearchive.org/incident/1689158,https://www.news-gazette.com/news/local/courts-police-fire/man-in-custody-on-home-invasion-shooting-battery-charges/article_bdcfd210-5c76-5b8e-b497-2b9c96b19b9c.html
5037,"May 21, 2020",Missouri,Saint Louis,501 Chouteau Ave,1,0,http://www.gunviolencearchive.org/incident/1685431,https://www.stltoday.com/news/local/crime-and-courts/columbia-man-charged-in-deadly-drug-deal-at-st-louis-taco-bell/article_604a19b0-83ff-558f-b630-2efba64f5cc0.html
5038,"May 21, 2020",Michigan,Detroit,1000 block of Superior St,1,0,http://www.gunviolencearchive.org/incident/1685142,https://wwjnewsradio.radio.com/articles/gunfire-explodes-across-detroit-leaving-4-year-old-dead
5039,"May 21, 2020",Michigan,Detroit,18600 block of Birwood St,1,0,http://www.gunviolencearchive.org/incident/1684658,https://www.fox2detroit.com/news/family-of-4-year-old-shot-and-killed-getting-a-snack-in-grandmothers-house-beg-for-justice
5040,"May 21, 2020",Tennessee,Memphis,900 block of Mosby Ave,0,1,http://www.gunviolencearchive.org/incident/1685151,https://wreg.com/news/one-person-shot-overnight-in-north-memphis/
5041,"May 21, 2020",Iowa,Iowa Falls,125 S Oak St,0,0,http://www.gunviolencearchive.org/incident/1706400,https://wcfcourier.com/news/local/crime-and-courts/iowa-falls-man-arrested-in-gun-burglary/article_5a7a76b2-2a33-5e89-ba50-d70b7212a8b7.html#tracking-source=home-top-story-1
5042,"May 21, 2020",Mississippi,Jackson,Medgar Evers Blvd,0,2,http://www.gunviolencearchive.org/incident/1685187,https://www.wlbt.com/2020/05/21/police-investigating-after-men-show-up-hospital-with-gunshot-wounds/
5043,"May 21, 2020",Michigan,Detroit,Whittier Ave and Harper Ave,0,2,http://www.gunviolencearchive.org/incident/1685215,https://www.facebook.com/TheDetroitScanner/posts/3351471864876845
5044,"May 21, 2020",Mississippi,Jackson,I-20,0,0,http://www.gunviolencearchive.org/incident/1690201,https://www.wjtv.com/news/man-arrested-for-shooting-in-occupied-vehicle-on-i-20/
5045,"May 21, 2020",Oklahoma,Spencer,2700 block of Justin Place,2,0,http://www.gunviolencearchive.org/incident/1685233,https://okcfox.com/news/local/two-men-killed-in-shooting-in-spencer-early-friday-morning
5046,"May 21, 2020",New Jersey,Piscataway,382 Rushmore Ave,0,1,http://www.gunviolencearchive.org/incident/1686051,https://www.rlsmedia.com/article/one-injured-piscataway-shooting
5047,"May 21, 2020",Ohio,Dayton,Hanover Ave and Fiske Ave,0,1,http://www.gunviolencearchive.org/incident/1685448,https://www.whio.com/home/1-wounded-jefferson-twp-shooting-deputies-seize-car-evidence/EAGSROSPKNAKLACNBIVH7CC3UY/
5048,"May 21, 2020",Oklahoma,Chickasha,100 block of Elmview Dr,0,0,http://www.gunviolencearchive.org/incident/1685403,https://www.chickashanews.com/news/chickasha-police-standoff-suspect-fired-shots-at-his-wife/article_18e7287a-9b94-11ea-9a53-dfe2ea61614a.html
5049,"May 21, 2020",California,Oakland,2100 block of 109th Ave,0,1,http://www.gunviolencearchive.org/incident/1685256,https://www.eastbaytimes.com/2020/05/21/east-oakland-injury-shooting-under-investigation/
5050,"May 21, 2020",New Jersey,Jersey City,50 block of McAdoo Ave,0,1,http://www.gunviolencearchive.org/incident/1686067,https://www.rlsmedia.com/article/injuries-reported-after-gunfire-erupts-jersey-city
5051,"May 21, 2020",Michigan,Detroit,Cardoni St and E Remington Ave,0,0,http://www.gunviolencearchive.org/incident/1685267,https://www.facebook.com/TheDetroitScanner/posts/3351425251548173
5052,"May 21, 2020",Missouri,Clarksburg,Academy St,0,0,http://www.gunviolencearchive.org/incident/1692185,https://krcgtv.com/news/local/2-arrested-deputies-seize-drugs-guns-in-home-more-drugs-found-in-underground-safe
5053,"May 21, 2020",Georgia,Savannah,2 Gateway Blvd W,0,1,http://www.gunviolencearchive.org/incident/1685758,https://www.wsav.com/crime-safety/ccpd-man-charged-in-may-shooting-that-severely-injured-victim/
5054,"May 21, 2020",Louisiana,New Orleans,1700 block of Feliciana St,1,0,http://www.gunviolencearchive.org/incident/1685280,https://www.wdsu.com/article/man-found-shot-killed-in-st-claude-neighborhood-overnight-nopd-says/32626404
5055,"May 21, 2020",New Jersey,Newark,Parker St and Park Ave,0,0,http://www.gunviolencearchive.org/incident/1686079,https://www.rlsmedia.com/article/car-struck-bullets-newark-north-ward-neighborhood
5056,"May 21, 2020",Texas,Manor,12800 block of New Katy Ln,0,0,http://www.gunviolencearchive.org/incident/1687469,https://www.kxan.com/news/crime/travis-county-deputies-arrest-man-they-say-threatened-and-fired-a-gun-at-a-woman/
5057,"May 21, 2020",Utah,Scipio,I-15,0,1,http://www.gunviolencearchive.org/incident/1685781,https://www.abc4.com/news/top-stories/officer-involved-shooting-in-millard-county/
5058,"August 31, 2020",Wisconsin,Milwaukee,2200 block of W Grant St,0,1,http://www.gunviolencearchive.org/incident/1780888,https://twitter.com/MilwaukeePolice/status/1300505149903900672
5059,"August 31, 2020",California,Lindsay,Foothill Ave,0,1,http://www.gunviolencearchive.org/incident/1809291,https://abc30.com/1-arrested-3-wanted-for-lindsay-shooting-armed-robbery/6646691/
5060,"August 31, 2020",New Jersey,Jersey City,Martin Luther King Jr Dr and Ocean Ave,1,0,http://www.gunviolencearchive.org/incident/1785370,https://www.rlsmedia.com/article/update-22-year-old-woman-shot-dead-inside-apartment-jersey-city-no-arrests
5061,"August 31, 2020",Minnesota,Minneapolis,N Oliver Ave and N 30th Ave,0,0,http://www.gunviolencearchive.org/incident/1782057,https://twitter.com/CrimeWatchMpls/status/1300646408224215040
5062,"August 31, 2020",Pennsylvania,Philadelphia,1000 block of W Hunting Park,0,1,http://www.gunviolencearchive.org/incident/1825991,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5063,"August 31, 2020",Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,http://www.gunviolencearchive.org/incident/1825993,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5064,"August 31, 2020",Pennsylvania,Pittsburgh (Mt Oliver),200 block of Anthony St,0,1,http://www.gunviolencearchive.org/incident/1782059,https://triblive.com/local/pittsburgh-allegheny/police-man-in-critical-condition-after-being-shot-multiple-times-in-mt-oliver/
5065,"August 31, 2020",Pennsylvania,Philadelphia,4500 block of N 17th St,0,1,http://www.gunviolencearchive.org/incident/1826008,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5066,"August 31, 2020",New York,Schenectady,Congress St and 8th Ave,0,0,http://www.gunviolencearchive.org/incident/1783356,https://cbs6albany.com/news/local/schenectady-sees-two-shootings-within-minutes-monday-night
5067,"August 31, 2020",Pennsylvania,Philadelphia,4500 block of Torresdale Ave,0,1,http://www.gunviolencearchive.org/incident/1826013,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5068,"August 31, 2020",North Carolina,Greensboro,W Gate City Blvd and Immanuel Rd,1,0,http://www.gunviolencearchive.org/incident/1780488,https://myfox8.com/news/man-charged-with-murder-after-victim-dies-from-injuries-in-greensboro-shooting/
5069,"August 31, 2020",Pennsylvania,Philadelphia,5200 block of Irving St,0,1,http://www.gunviolencearchive.org/incident/1826020,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5070,"August 31, 2020",Pennsylvania,Philadelphia,5500 block of Walton Ave,0,1,http://www.gunviolencearchive.org/incident/1826024,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5071,"August 31, 2020",Pennsylvania,Philadelphia,5800 block of Webster St,0,1,http://www.gunviolencearchive.org/incident/1826026,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
5072,"August 31, 2020",Utah,Castle Dale,425 Esquire Pkwy,0,0,http://www.gunviolencearchive.org/incident/1782071,https://www.deseret.com/utah/2020/9/1/21410315/shooting-investigation-leads-to-arrest-of-colorado-parolee-in-emery-county
5073,"August 31, 2020",Pennsylvania,Pittsburgh,1500 block of Davis Ave,0,1,http://www.gunviolencearchive.org/incident/1782080,https://www.post-gazette.com/news/crime-courts/2020/08/31/19-year-old-wounded-shooting-pittsburgh-Brighton-Heights/stories/202008310062
5074,"August 31, 2020",Texas,Houston,7700 block of Prestwood Dr,1,1,http://www.gunviolencearchive.org/incident/1782185,http://www.houstontx.gov/police/nr/2020/sep/nr090220-1.htm
5075,"August 31, 2020",District of Columbia,Washington,5200 block of Central Ave SE,0,0,http://www.gunviolencearchive.org/incident/1780937,https://twitter.com/DCPoliceDept/status/1300562735424565248
5076,"August 31, 2020",California,Desert Hot Springs,11500 Block of Palm Dr,0,1,http://www.gunviolencearchive.org/incident/1780942,https://www.kesq.com/news/2020/08/31/person-shot-in-desert-hot-springs-monday-morning/
5077,"August 31, 2020",North Carolina,Durham,Umstead St,0,3,http://www.gunviolencearchive.org/incident/1781997,https://www.cbs17.com/news/local-news/durham-county-news/teen-arrested-after-3-shot-in-car-in-durham-last-month/
5078,"August 31, 2020",New York,Schenectady,Poplar St,0,1,http://www.gunviolencearchive.org/incident/1783376,https://cbs6albany.com/news/local/schenectady-sees-two-shootings-within-minutes-monday-night
5079,"August 31, 2020",Massachusetts,Boston,Guild St and Malcolm X Blvd,0,0,http://www.gunviolencearchive.org/incident/1780953,https://bpdnews.com/news/2020/8/31/officers-recover-a-firearm-after-a-motor-vehicle-stop-in-roxbury
5080,"August 31, 2020",California,Sacramento,US-50,0,1,http://www.gunviolencearchive.org/incident/1780956,https://www.sacbee.com/news/local/crime/article245385175.html
5081,"August 31, 2020",Texas,Hockley,24300 block of Palm Cockatoo Dr,1,0,http://www.gunviolencearchive.org/incident/1782100,https://www.khou.com/article/news/crime/woman-fatally-shot-brother-detained-on-palm-cockatoo-in-hockley/285-046c208e-95fc-4a85-b95c-71f1f7e7e0cd
5082,"August 31, 2020",Virginia,Fredericksburg,1001 Sam Perry Blvd,1,0,http://www.gunviolencearchive.org/incident/1783469,https://fredericksburg.com/news/local/crime-and-courts/authorities-investigating-death-of-woman-in-back-of-spotsylvania-patrol-cruiser/article%e2%80%947a0d7c2e-6718-59c1-896a-c88961bbe24b.html#tracking-source=home-trending
5083,"May 21, 2020",Louisiana,Baker,16900 Chamberlain Ave,0,0,http://www.gunviolencearchive.org/incident/1685310,https://www.brproud.com/news/local-news/three-arrested-in-illegal-target-practice-high-powered-weapons-confiscated/
5084,"May 21, 2020",Tennessee,Ashland City,5000 block of Pine Valley Rd,1,1,http://www.gunviolencearchive.org/incident/1685810,https://www.wkrn.com/news/crime-tracker/i-440-shut-down-after-shooting-incident-that-began-near-ashland-city/
5085,"May 21, 2020",New Mexico,Roswell,5109 S Lea Ave,0,0,http://www.gunviolencearchive.org/incident/1685767,https://www.facebook.com/chavescountysheriffnm/posts/2672869079662320
5086,"May 21, 2020",Illinois,Chicago,2800 block of S King Dr,0,0,http://www.gunviolencearchive.org/incident/1685347,https://chicago.suntimes.com/crime/2020/5/21/21266050/couple-home-burglars-king-drive-prairie-shores-apartment-douglas
5087,"May 21, 2020",Illinois,Gurnee,Magnolia Ave and Grand Ave,0,0,http://www.gunviolencearchive.org/incident/1690312,https://www.lakemchenryscanner.com/2020/05/27/juvenile-arrested-after-shooting-in-gurnee/
5088,"May 21, 2020",Tennessee,Clarksville,2700 block of Wilma Rudolph Blvd,0,1,http://www.gunviolencearchive.org/incident/1685083,https://clarksvillenow.com/local/jackson-man-charged-with-attempted-murder-in-wilma-rudolph-boulevard-shooting/
5089,"May 21, 2020",Illinois,Decatur,900 block of N Martin Luther King Jr. Dr,0,1,http://www.gunviolencearchive.org/incident/1686839,https://herald-review.com/news/local/crime-and-courts/preliminary-murder-charge-filed-against-decatur-man/article_499f3086-c3d5-53df-bd37-0185d9f13696.html
5090,"May 21, 2020",Utah,Tooele (county),Faust Rd,1,0,http://www.gunviolencearchive.org/incident/1689726,https://www.ksl.com/article/50056640/desert-shooting-death-now-a-capital-murder-case-as-alleged-plot-is-unveiled
5091,"May 21, 2020",Wisconsin,La Crosse (Lacrosse),,0,0,http://www.gunviolencearchive.org/incident/1690321,https://lacrossetribune.com/news/local/crime-and-courts/la-crosse-man-accused-of-threatening-woman-with-gun/article_bc3ab959-15b6-5180-9019-9a682a9343e3.html#tracking-source=home-top-story-1
5092,"May 21, 2020",Illinois,Chicago,1021 N Long Ave,0,1,http://www.gunviolencearchive.org/incident/1685379,https://twitter.com/SPOTNEWSonIG/status/1263576307021107200
5093,"May 21, 2020",Ohio,Maple Heights,Theodore St and Libby Rd,0,1,http://www.gunviolencearchive.org/incident/1684775,https://www.cleveland19.com/2020/05/21/year-old-man-shot-back-maple-heights/
5094,"May 21, 2020",Louisiana,Shreveport,525 E 70th St,0,1,http://www.gunviolencearchive.org/incident/1685391,https://www.ksla.com/2020/05/21/shooting-sends-hospital-with-life-threatening-wound/
5095,"May 21, 2020",Illinois,Chicago,W 69th St and S Paulina St,0,1,http://www.gunviolencearchive.org/incident/1685381,https://twitter.com/SPOTNEWSonIG/status/1263562529294487553
5096,"May 21, 2020",Texas,Port Arthur,4149 32nd St,0,1,http://www.gunviolencearchive.org/incident/1691242,https://panews.com/2020/05/27/papd-asking-for-community-tips-crime-stoppers-help-after-man-shot-hospitalized/
5097,"May 21, 2020",Oklahoma,Oklahoma City (Midwest City),4100 block of Shadybrooke Dr,0,1,http://www.gunviolencearchive.org/incident/1685395,https://kfor.com/news/local/witness-suspects-drive-up-and-shoot-male-victim-multiple-times-in-midwest-city/
5098,"May 21, 2020",Louisiana,Shreveport,,0,2,http://www.gunviolencearchive.org/incident/1685405,https://www.ksla.com/2020/05/21/shreveport-police-investigating-double-shooting/
5099,"May 22, 2020",Colorado,Woodland Park,Blackfoot Trl,0,0,http://www.gunviolencearchive.org/incident/1686116,https://www.fox21news.com/news/crime/woodland-park-police-searching-for-suspects-in-friday-morning-attempted-burglary/
5100,"May 22, 2020",District of Columbia,Washington,3001 Connecticut Ave NW,0,0,http://www.gunviolencearchive.org/incident/1686940,https://www.nbcwashington.com/news/local/national-zoo-officer-fired-shots-at-suspects-car-zoo-says/2311447/
5101,"August 31, 2020",Florida,West Palm Beach,400 block of Cheerful St,0,1,http://www.gunviolencearchive.org/incident/1781490,https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/police-search-for-gunman-after-woman-shot-in-west-palm-beach
5102,"August 31, 2020",North Carolina,Greensboro,1800 block of Luray Dr,0,1,http://www.gunviolencearchive.org/incident/1780402,https://myfox8.com/news/1-person-injured-in-shooting-on-luray-drive-in-greensboro/
5103,"August 31, 2020",Florida,Pensacola,W Gonzalez St,0,0,http://www.gunviolencearchive.org/incident/1781499,https://weartv.com/news/local/police-investigating-after-pensacola-home-shot-at-several-times-overnight
5104,"August 31, 2020",Florida,Orlando,9435 Delegates Dr,1,0,http://www.gunviolencearchive.org/incident/1780419,https://www.clickorlando.com/news/local/2020/08/31/man-dies-in-possible-shooting-at-orange-county-extended-stay-hotel/
5105,"August 31, 2020",Florida,Kissimmee,8000 block of Wellington Loop,0,0,http://www.gunviolencearchive.org/incident/1780427,https://www.clickorlando.com/news/local/2020/08/31/standoff-deputies-swarm-osceola-county-subdivision/
5106,"August 31, 2020",District of Columbia,Washington,900 block of Eastern Ave NE,0,0,http://www.gunviolencearchive.org/incident/1780433,https://twitter.com/DCPoliceDept/status/1300384070996815874
5107,"August 31, 2020",Missouri,Saint Louis,N 4th St and Convention Plaza,0,1,http://www.gunviolencearchive.org/incident/1780457,https://twitter.com/RogueRunnerSTL/status/1300372234360553472
5108,"August 31, 2020",Maryland,Baltimore,5200 block of Frankford Ave,0,1,http://www.gunviolencearchive.org/incident/1780459,https://baltimore.cbslocal.com/2020/08/31/man-wounded-in-shooting-overnight-in-ne-baltimore/
5109,"August 31, 2020",Georgia,Augusta,Olive Rd and Eagles Way,0,1,http://www.gunviolencearchive.org/incident/1780464,https://www.wrdw.com/2020/08/31/deputies-respond-to-shooting-in-augusta/
5110,"August 31, 2020",Massachusetts,Boston,American Legion Hwy,0,0,http://www.gunviolencearchive.org/incident/1780469,https://www.wcvb.com/article/police-investigation-under-way-in-roslindale/33846946?utm_source=Sailthru&utm_medium=email&utm_campaign=Headlines%20AM%202020-08-31&utm_term=wcvb_news_morning_headlines
5111,"August 31, 2020",California,Westmont,W 109th Place and S Budlong Ave,1,0,http://www.gunviolencearchive.org/incident/1781579,https://www.kold.com/2020/09/23/attorney-black-man-shot-by-calif-deputies-wasnt-holding-gun/
5112,"August 31, 2020",Missouri,Saint Louis,3700 block of Nebraska Ave,0,1,http://www.gunviolencearchive.org/incident/1781263,https://www.ksdk.com/article/news/crime/teenager-shot-gravois-park/63-de24620b-5a2f-4a07-be78-ff4b534d3e02
5113,"August 31, 2020",Maryland,Riva,100 block of Orchard Rd,0,1,http://www.gunviolencearchive.org/incident/1781572,https://www.eyeonannapolis.net/2020/08/riva-man-shot-while-exiting-his-driveway/
5114,"August 31, 2020",Illinois,Chicago,,0,0,http://www.gunviolencearchive.org/incident/1829811,https://chicago.suntimes.com/crime/2020/10/20/21524447/copa-video-audio-chicago-police-shootings-off-duty-officers
