,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
4500,"September 17, 2017",New Hampshire,Plaistow,142 Plaistow Rd,0,1,http://www.gunviolencearchive.org/incident/936352,http://www.unionleader.com/crime/plaistow-store-clerk-pistol-whipped-during-robbery-20170917&source=RSS
4501,"September 17, 2017",Oregon,Chiloquin,300 block of W Chocktoot St,1,0,http://www.gunviolencearchive.org/incident/936013,http://koin.com/2017/09/19/second-arrest-made-in-chiloquin-bridge-homicide/
4502,"September 17, 2017",South Carolina,Myrtle Beach,701 Flagg St,0,0,http://www.gunviolencearchive.org/incident/937280,http://www.myrtlebeachonline.com/news/local/crime/article174094111.html
4503,"September 17, 2017",Florida,Sarasota,2000 Block of Alameda Ave,0,0,http://www.gunviolencearchive.org/incident/950390,http://www.heraldtribune.com/news/20171002/robbers-take-hostage-during-sarasota-home-invasion-police-say
4504,"September 17, 2017",North Carolina,Salisbury,802 Green St,0,1,http://www.gunviolencearchive.org/incident/935661,http://www.salisburypost.com/2017/10/05/police-man-wanted-for-attempted-murder-in-green-street-shooting-turns-himself-in/
4505,"September 17, 2017",Ohio,Marion,1100 block of Capri Dr,0,0,http://www.gunviolencearchive.org/incident/937283,https://www.marionstar.com/story/news/crime/2017/09/18/police-beat-police-find-heroin-during-report-domestic-violence/677420001/
4506,"September 17, 2017",Texas,Houston,2511 Stevens St,1,0,http://www.gunviolencearchive.org/incident/935658,http://www.houstontx.gov/police/nr/2017/sep/nr091817-3.htm
4507,"September 17, 2017",Oklahoma,Tulsa,500 block of E 42nd Pl N,1,0,http://www.gunviolencearchive.org/incident/936371,http://www.tulsaworld.com/news/crimewatch/man-arrested-in-fatal-shooting-outside-north-tulsa-home-victim/article_e0a9d9e9-5a13-54d2-9c07-203821f311bb.html
4508,"September 17, 2017",Oregon,Portland,500 block of SE 119th Ave,0,1,http://www.gunviolencearchive.org/incident/935372,http://www.oregonlive.com/portland/index.ssf/2017/09/portland_police_report_3_overn.html
4509,"September 17, 2017",Louisiana,Baton Rouge,Elmer Ave and Avenue E,0,1,http://www.gunviolencearchive.org/incident/935415,http://www.wafb.com/story/36387761/police-investigating-possible-shooting-off-elmer-ave
4510,"September 17, 2017",Texas,De Kalb,4600 block of FM 44,0,2,http://www.gunviolencearchive.org/incident/935318,http://www.kltv.com/story/36385336/bowie-county-sheriffs-office-identifies-suspect-who-shot-2-deputies-suspect-in-custody
4511,"September 17, 2017",Illinois,Chicago,10600 block of S Wentworth Ave,0,1,http://www.gunviolencearchive.org/incident/934856,http://chicago.suntimes.com/news/man-shot-in-roseland-23/
