,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
28500,"May 30, 2017",Pennsylvania,Erie,900 block of W 18th St,0,1,http://www.gunviolencearchive.org/incident/856207,http://www.erienewsnow.com/story/35548475/man-shot-in-chest-on-eries-west-side
28501,"May 30, 2017",Louisiana,New Orleans,5100 block of Bundy Road,0,0,http://www.gunviolencearchive.org/incident/856214,http://www.nola.com/crime/index.ssf/2017/05/man_suspected_of_threatening_w.html
28502,"May 30, 2017",Ohio,Cleveland,12300 block of Crennell Ave,1,0,http://www.gunviolencearchive.org/incident/856449,http://www.cleveland.com/metro/index.ssf/2017/05/one_dead_after_shooting_in_cle.html
28503,"May 30, 2017",Louisiana,Saint Bernard (St Bernard),,0,0,http://www.gunviolencearchive.org/incident/857788,http://www.fox8live.com/story/35571017/chalmette-man-arrested-in-carjacking-of-pizza-delivery-driver
28504,"May 30, 2017",Texas,Houston,6325 North Wayside,1,0,http://www.gunviolencearchive.org/incident/864683,http://www.houstontx.gov/police/nr/2017/jun/nr170607-1.htm
28505,"May 29, 2017",Colorado,Montrose,1308 E Main St,0,1,http://www.gunviolencearchive.org/incident/856979,http://www.gjsentinel.com/news/articles/13yearold-boy-shot-while-sleeping-at-montrose-home
28506,"May 29, 2017",New York,Buffalo,100 block of Sprenger Ave,0,1,http://www.gunviolencearchive.org/incident/856202,http://wivb.com/2017/05/30/police-investigating-sprenger-ave-shooting/
28507,"May 29, 2017",Tennessee,Nashville,900 block of 1st Ave S,1,0,http://www.gunviolencearchive.org/incident/858293,http://www.wsmv.com/story/35575936/2-arrested-in-fatal-south-nashville-shooting
28508,"May 29, 2017",Georgia,Atlanta,1500 block of Murphy Ave SW,0,1,http://www.gunviolencearchive.org/incident/855160,http://www.wtvm.com/story/35541732/police-man-shot-after-getting-off-marta-train-in-atlanta
28509,"May 29, 2017",Louisiana,Shreveport,Earl St and Dowdell St,1,0,http://www.gunviolencearchive.org/incident/856212,http://www.shreveporttimes.com/story/news/crime/2017/05/30/victim-idd-fatal-memorial-day-shooting/354153001/
28510,"May 29, 2017",Tennessee,Nashville,Rosa L. Parks Blvd and I-65,0,1,http://www.gunviolencearchive.org/incident/855747,http://www.newschannel5.com/news/local-news/man-sought-after-corvette-stolen-victim-shot
28511,"May 29, 2017",Kansas,Wichita,N Madison Ave and E 19th St N,0,1,http://www.gunviolencearchive.org/incident/857005,http://www.kwch.com/content/news/Man-shot-in-the-arm-on-nea--425387634.html
28512,"May 29, 2017",Michigan,Detroit,19000 block of Moross,1,0,http://www.gunviolencearchive.org/incident/855151,http://rssfeeds.freep.com/~/338654988/0/freep/news~yearold-man-fatally-shot-on-Moross-in-Detroit/
28513,"May 29, 2017",Washington,Everett,9000 block of Beverly Boulevard,0,1,http://www.gunviolencearchive.org/incident/855441,http://q13fox.com/2017/06/16/everett-police-4-teens-arrested-for-gang-related-shooting-initially-thought-to-be-road-rage-incident/
28514,"May 29, 2017",Oklahoma,Claremore,Hwy 66 and Country Club Road,0,0,http://www.gunviolencearchive.org/incident/856055,http://www.claremoreprogress.com/news/arrest-made-in-road-rage-shooting-incident/article_45e7a544-461e-11e7-b773-e362446b39f9.html
28515,"May 29, 2017",Texas,San Antonio,2482 NE Interstate 410 Loop,0,1,http://www.gunviolencearchive.org/incident/855430,http://www.mysanantonio.com/news/local/crime/article/SAPD-Gunman-flees-after-shooting-man-outside-NE-11180413.php
28516,"May 29, 2017",Missouri,Florissant,6300 block of Coventry Dr,1,0,http://www.gunviolencearchive.org/incident/855932,http://www.stltoday.com/news/local/crime-and-courts/police-find-man-fatally-shot-near-pond-in-north-st/article_af21b06d-cb42-5023-86b7-862bf40fe1c9.html
28517,"May 29, 2017",Ohio,Cleveland,6301 Lorain Ave,0,1,http://www.gunviolencearchive.org/incident/857056,http://www.news5cleveland.com/news/local-news/oh-cuyahoga/recreation-center-shooting-on-memorial-day-leads-to-calls-for-increased-security
28518,"May 29, 2017",Washington,Vancouver,8619 Mount Thielson Ave,0,1,http://www.gunviolencearchive.org/incident/855001,http://www.columbian.com/news/2017/may/29/vancouver-police-investigate-reported-shooting/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+the-columbian-local-headlines+%28The+Columbian%3A+Local+Headlines%29
28519,"May 29, 2017",Ohio,Cleveland,Cedar Ave and E 28th St,2,0,http://www.gunviolencearchive.org/incident/855684,https://www.cleveland.com/metro/index.ssf/2018/08/man_accused_of_shooting_woman.html
28520,"May 29, 2017",West Virginia,Poca,,0,0,http://www.gunviolencearchive.org/incident/855472,http://www.tristateupdate.com/story/35539413/poca-man-sentenced-to-jail-for-firing-gun-at-people-in-vehicle
28521,"May 29, 2017",Connecticut,Bridgeport,20 block of Harral Avenue,0,0,http://www.gunviolencearchive.org/incident/855476,http://www.doingitlocal.com/2017/05/bridgeport-news-loaded-gun-found/
28522,"May 29, 2017",Ohio,West Milton,4600 block of Kessler Frederick Rd,0,1,http://www.gunviolencearchive.org/incident/854684,http://www.daytondailynews.com/news/local/home-invasion-suspect-was-struck-times-owner-gunfire/PYAaFb6vJ7HTAXzsWVkHyH/
28523,"May 29, 2017",Connecticut,Bridgeport,Greenhouse Road,0,0,http://www.gunviolencearchive.org/incident/855477,http://www.doingitlocal.com/2017/05/bridgeport-news-car-jacking-4/
28524,"May 29, 2017",Washington,Richland,600 block of Wellsian Way,0,0,http://www.gunviolencearchive.org/incident/856269,http://www.tri-cityherald.com/news/local/crime/article153491994.html
28525,"May 29, 2017",Ohio,Cincinnati,100 block of Craft Street,0,2,http://www.gunviolencearchive.org/incident/855373,http://www.wlwt.com/article/arrest-made-in-10-year-olds-shooting/10310990
