,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
30000,"January 28, 2017",Texas,Fort Stockton,Highway 385,1,0,http://www.gunviolencearchive.org/incident/762354,http://delrionewsherald.com/obituaries/article_4d55defc-e8e7-11e6-9cde-6770eaddeac4.html
30001,"January 28, 2017",Missouri,Kansas City (Raytown),10400 block of E. 78 Terrace,0,1,http://www.gunviolencearchive.org/incident/762951,http://www.kctv5.com/story/34369668/police-standoff-with-shooting-victim-ends-peacefully
30002,"January 28, 2017",Pennsylvania,Philadelphia,4800 block of Longshore Ave,0,1,http://www.gunviolencearchive.org/incident/762222,http://philadelphia.cbslocal.com/2017/01/28/man-shot-during-home-invasion-in-tacony/
30003,"January 28, 2017",Wisconsin,Germantown,I 41,0,0,http://www.gunviolencearchive.org/incident/764721,http://www.cbs58.com/story/34390263/3-suspects-arrested-on-drug-and-weapons-charges-in-washington-county
30004,"January 28, 2017",Florida,Sanford,1670 Rinehart Road,0,1,http://www.gunviolencearchive.org/incident/762379,http://www.clickorlando.com/news/man-shot-in-buffalo-wild-wings-parking-lot-sanford-police-say
30005,"January 28, 2017",Oklahoma,Oklahoma City (Midwest City),524 E. Babb Dr,3,0,http://www.gunviolencearchive.org/incident/762972,http://newsok.com/oklahoma-city-woman-accused-of-harboring-midwest-city-homicide-suspect/article/5536689
30006,"January 28, 2017",Massachusetts,Salem,Mason St,0,0,http://www.gunviolencearchive.org/incident/768753,http://www.salemnews.com/news/local_news/police-arrest-man-in-attempted-shooting/article_4ea3db94-a583-5913-9279-6e7db4330836.html
30007,"January 28, 2017",Minnesota,Saint Paul (Mendota Heights),MN 13 and Sylvandale Rd,0,0,http://www.gunviolencearchive.org/incident/762747,http://minnesota.cbslocal.com/2017/01/30/dakota-co-sheriffs-home-stray-bullet/
30008,"January 28, 2017",Florida,Deerfield Beach,3800 block of NW 3rd St,1,0,http://www.gunviolencearchive.org/incident/764597,http://www.sun-sentinel.com/news/crime/fl-deerfield-robbery-murder-gardy-derilus-20170206-story.html
30009,"January 28, 2017",Florida,Orlando,5953 Curry Ford Rd,0,0,http://www.gunviolencearchive.org/incident/762466,http://www.orlandosentinel.com/news/breaking-news/os-orlando-police-car-stolen-gun-20170128-story.html
