,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
37500,"May 4, 2019",Florida,West Palm Beach,Greenwood Ave and 39th Ct,0,1,http://www.gunviolencearchive.org/incident/1387229,https://cbs12.com/news/local/man-injured-in-west-palm-beach-shooting-police-investigating
37501,"May 4, 2019",Mississippi,Gulfport,205 Debuys Rd,0,1,http://www.gunviolencearchive.org/incident/1387234,https://www.wlox.com/2019/05/05/police-investigate-overnight-shooting-sun-herald/
37502,"May 4, 2019",Florida,Jacksonville,8600 block of Julie Marie Cir,0,1,http://www.gunviolencearchive.org/incident/1387237,https://www.firstcoastnews.com/article/news/local/jso-man-shot-on-the-westside/77-8e007fc4-b618-4929-b1a1-c8f40166adbb
37503,"May 4, 2019",Pennsylvania,Philadelphia,Howard St and York St,0,1,http://www.gunviolencearchive.org/incident/1386583,https://philadelphia.cbslocal.com/2019/05/04/man-shot-face-kensington/
37504,"May 4, 2019",Texas,Houston,990 Cypress Station Dr,0,1,http://www.gunviolencearchive.org/incident/1386590,https://www.chron.com/news/houston-texas/article/Man-in-critical-condition-after-Cypress-Station-13819207.php
37505,"May 4, 2019",Pennsylvania,Philadelphia,2000 block of W Girard Ave,1,0,http://www.gunviolencearchive.org/incident/1386599,https://philadelphia.cbslocal.com/2019/05/04/man-dead-after-being-shot-multiple-times-throughout-body-in-fairmount-police-say/
37506,"May 4, 2019",Texas,Orange,1000 block of Clairmont Dr,0,0,http://www.gunviolencearchive.org/incident/1386618,https://www.12newsnow.com/article/news/crime/argument-ends-with-two-men-shooting-at-each-other-in-orange-neighborhood-saturday-morning/502-8cbf268d-cc5a-4c18-b5de-450349739f03
37507,"May 4, 2019",Missouri,Saint Louis,5100 block of St Louis Ave,0,2,http://www.gunviolencearchive.org/incident/1386541,https://www.stltoday.com/news/local/crime-and-courts/st-louis-mayor-police-chief-appear-at-crime-prevention-event/article_1a70cb94-7a97-583a-9e97-e1d5bb6cec4c.html
37508,"May 4, 2019",New York,New York (Manhattan),509 W 183rd St,0,0,http://www.gunviolencearchive.org/incident/1386633,https://twitter.com/NYC_Alerts911/status/1124842079945883649
37509,"May 4, 2019",California,Los Angeles,4000 block of San Carlos St,1,0,http://www.gunviolencearchive.org/incident/1387263,https://www.dailynews.com/2019/05/05/teen-dies-in-east-l-a-shooting-deputies-say/
