,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
51000,"September 19, 2019",Mississippi,Shelby,1166 Broadway,1,0,http://www.gunviolencearchive.org/incident/1510620,https://www.goshennews.com/news/local_news/fugitive-in-mississippi-murder-case-arrested-in-elkhart/article_0b1e421e-e555-11e9-828a-f73a336fcfea.html
51001,"September 19, 2019",Georgia,Jefferson (Arcade),,0,0,http://www.gunviolencearchive.org/incident/1526609,https://www.onlineathens.com/news/20191014/homer-man-charged-in-rape-assault-case
51002,"September 19, 2019",Kentucky,Van Lear,KY 302,0,1,http://www.gunviolencearchive.org/incident/1507444,http://mountain-topmedia.com/scrap-metal-argument-leads-to-shooting/
51003,"September 19, 2019",New Jersey,Atlantic City,61 N Dr Martin Luther King Blvd,0,2,http://www.gunviolencearchive.org/incident/1512306,https://www.breakingac.com/2019/09/atlantic-city-man-wanted-in-shooting-that-wounded-two/
51004,"September 19, 2019",Georgia,Decatur,2106 Columbia Dr,0,0,http://www.gunviolencearchive.org/incident/1507449,https://www.ajc.com/news/crime--law/just-students-charged-after-loaded-gun-found-dekalb-high-school/cKf5EEivBOHun7Qcb0TODK/#
51005,"September 19, 2019",Kentucky,Willisburg,5658 KY 433,0,0,http://www.gunviolencearchive.org/incident/1507447,https://www.wlky.com/article/ksp-questioning-14-year-old-seen-with-gun-on-washington-county-bus/29126501
51006,"September 19, 2019",California,El Cajon,300 block of W Douglas Ave,1,0,http://www.gunviolencearchive.org/incident/1508294,https://www.cbs8.com/article/news/crime/1-person-shot-and-killed-in-el-cajon/509-ee22f67b-c89f-40c9-807d-ca1872ea1764
51007,"September 19, 2019",District of Columbia,Washington,1300 block of Brentwood Rd NE,1,2,http://www.gunviolencearchive.org/incident/1507956,https://mpdc.dc.gov/release/homicide-1300-block-brentwood-road-northeast
51008,"September 19, 2019",District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,http://www.gunviolencearchive.org/incident/1507939,https://mpdc.dc.gov/release/homicide-1300-block-columbia-road-northwest-1
51009,"September 19, 2019",Georgia,Stone Mountain,4766 Redan Rd,0,1,http://www.gunviolencearchive.org/incident/1508318,https://www.cbs46.com/news/suspect-sought-after-shooting-at-chevron-station-in-stone-mountain/article_74e1b9d4-db63-11e9-91ed-67804ba0b476.html
51010,"September 19, 2019",California,Fresno,,0,1,http://www.gunviolencearchive.org/incident/1508321,https://www.fresnobee.com/news/local/crime/article235289887.html
51011,"September 19, 2019",California,Fresno,G St and San Benito St,0,2,http://www.gunviolencearchive.org/incident/1508325,https://www.fresnobee.com/news/local/crime/article235286512.html
51012,"September 19, 2019",Arkansas,Briarcliff,Ben Nevis Drive,0,0,http://www.gunviolencearchive.org/incident/1509813,https://www.ktlo.com/2019/09/20/briarcliff-homeowner-holds-armed-men-at-gunpoint/
51013,"May 17, 2019",Illinois,Centralia,500 block of W Kell St,0,0,http://www.gunviolencearchive.org/incident/1400900,http://www.wmix94.com/2019/05/20/two-arrested-after-shooting-incident-on-west-kell-in-centralia/
51014,"May 17, 2019",Illinois,Chicago,800 block of S Perry Ave,0,1,http://www.gunviolencearchive.org/incident/1398666,https://chicago.cbslocal.com/2019/05/17/man-shot-during-attempted-robbery-in-west-pullman/
51015,"May 17, 2019",Illinois,Centralia,E Rexford St and Jackson Ave,0,0,http://www.gunviolencearchive.org/incident/1400905,http://www.wmix94.com/2019/05/20/centralia-pd-arrest-homeless-man-in-possession-of-firearm/
