,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
35000,"August 5, 2019",California,Escondido,I-15,0,1,http://www.gunviolencearchive.org/incident/1471754,https://www.sandiegouniontribune.com/news/public-safety/story/2019-08-05/man-shot-in-hand-during-robbery-near-san-diego-escondido?fbclid=IwAR1WA6pBE2-Bz_Fm4fYPEY5boFP-wOEQwg682hhEgyH1zVqR8Ow8BBQ9zWI
35001,"August 5, 2019",Indiana,Mishawaka,400 block of W Broadway St,0,0,http://www.gunviolencearchive.org/incident/1471347,https://www.wndu.com/content/news/14-year-old-arrested-for-gun-possession-after-community-tip-523215841.html
35002,"August 5, 2019",Iowa,Waterloo,207 Franklin St,0,0,http://www.gunviolencearchive.org/incident/1472344,https://kwwl.com/news/2019/08/07/man-arrested-for-threatening-to-rob-a-store/
35003,"August 5, 2019",South Carolina,Warrenville,4800 block of Augusta Rd,0,1,http://www.gunviolencearchive.org/incident/1471373,https://www.wjbf.com/news/3-shooting-under-investigation-in-aiken-county/
35004,"August 5, 2019",Indiana,South Bend,3534 High St,0,0,http://www.gunviolencearchive.org/incident/1471406,https://www.wndu.com/content/news/South-Bend-police-continue-investigating-after-cars-damaged-by-gunfire-521884201.html
35005,"August 5, 2019",Virginia,Henrico (Varina),1634 Thalia Crescent,0,1,http://www.gunviolencearchive.org/incident/1471403,https://www.nbc12.com/2019/08/06/man-seriously-injured-shooting-henrico-apartments/
35006,"August 5, 2019",Indiana,Indianapolis,2600 block of Lafayette Rd,2,0,http://www.gunviolencearchive.org/incident/1470367,https://fox59.com/2019/10/09/impd-arrests-two-men-accused-of-taking-part-in-double-murder-in-early-august/
35007,"August 5, 2019",Michigan,Lansing,500 block of N Pine,1,2,http://www.gunviolencearchive.org/incident/1471675,https://www.wlns.com/news/michigan/lansing-man-charged-in-monday-deadly-shooting-at-city-park/
35008,"August 5, 2019",South Carolina,Lake City,Brown St and Morris St,0,0,http://www.gunviolencearchive.org/incident/1471485,https://wpde.com/news/local/lake-city-teen-wanted-by-police-for-attempted-murder
35009,"August 5, 2019",North Carolina,Whitakers,17114 NC 43,1,0,http://www.gunviolencearchive.org/incident/1472639,https://www.wnct.com/local-news/suspect-with-outstanding-warrants-commits-suicide-after-chase-with-the-ncshp/
35010,"August 5, 2019",Texas,San Antonio,7514 Dream Valley St,4,0,http://www.gunviolencearchive.org/incident/1470970,https://www.ksat.com/news/watch-sky-12-live-sapd-safd-responds-to-house-fire-on-sw-side
35011,"August 5, 2019",Colorado,Boulder,2800 block of Moorhead Ave,1,0,http://www.gunviolencearchive.org/incident/1471797,https://www.thedenverchannel.com/news/local-news/las-vegas-man-dies-of-suspected-suicide-in-boulder-traffic-stop
35012,"August 5, 2019",Pennsylvania,Duquesne,Lincoln Ave,0,0,http://www.gunviolencearchive.org/incident/1471501,https://pittsburgh.cbslocal.com/2019/08/06/police-seize-drugs-weapons-from-duquesne-home/
35013,"August 5, 2019",Iowa,Des Moines,1343 13th St,0,2,http://www.gunviolencearchive.org/incident/1469892,https://www.weareiowa.com/news/local-news/two-people-recovering-following-overnight-shooting/
35014,"August 5, 2019",Pennsylvania,Pittsburgh,West St and Pink Way,0,2,http://www.gunviolencearchive.org/incident/1470846,https://pittsburgh.cbslocal.com/2019/08/06/homestead-west-street-drive-by-shooting/
35015,"August 6, 2019",Delaware,Wilmington,600 block of E 10th St,0,1,http://www.gunviolencearchive.org/incident/1471237,https://local.nixle.com/alert/7454460/
35016,"August 6, 2019",Florida,Saint Augustine,Riberia St,0,1,http://www.gunviolencearchive.org/incident/1471074,https://www.news4jax.com/news/florida/st-johns-county/st-augustine-police-say-suspect-in-custody-after-shooting-at-park
35017,"August 6, 2019",New York,Bronx,25 E 193rd St,0,0,http://www.gunviolencearchive.org/incident/1471248,https://twitter.com/NYC_Alerts911/status/1158558071532204044
35018,"August 6, 2019",Florida,Orlando,2603 Silkwood Cir,0,1,http://www.gunviolencearchive.org/incident/1472301,https://www.clickorlando.com/news/deputies-search-for-gunman-after-teen-shot-at-orange-county-apartments
35019,"August 6, 2019",California,San Francisco,1200 block of Mariner Dr,0,1,http://www.gunviolencearchive.org/incident/1473375,https://www.sfexaminer.com/the-city/two-men-injured-in-separate-shootings-tuesday/
35020,"August 6, 2019",California,San Francisco,29th St and Diamond St,0,1,http://www.gunviolencearchive.org/incident/1473383,https://www.sfexaminer.com/the-city/two-men-injured-in-separate-shootings-tuesday/
35021,"August 6, 2019",Florida,Valrico,1815 FL 60,0,0,http://www.gunviolencearchive.org/incident/1471861,https://www.wfla.com/news/hillsborough-county/graphic-details-valrico-carjacker-strangled-man-with-belt/
35022,"August 6, 2019",Florida,Saint Petersburg,1000 block of 13th Ave,1,0,http://www.gunviolencearchive.org/incident/1471110,https://www.wfla.com/news/pinellas-county/man-arrested-and-charged-with-1st-degree-murder-in-st-pete-home-invasion/
35023,"August 6, 2019",Florida,Saint Petersburg,10th Ave S and 14th St S,1,0,http://www.gunviolencearchive.org/incident/1471112,https://www.wfla.com/news/pinellas-county/new-information-released-in-deadly-st-petersburg-shootings/
35024,"August 6, 2019",California,Coachella,Calle Emelia and Ave 53,0,0,http://www.gunviolencearchive.org/incident/1476803,https://www.kesq.com/news/man-arrested-for-assaulting-deputy-shooting-into-coachella-house/1106901801
35025,"August 6, 2019",California,Dinuba,Yale Ave and O St,1,0,http://www.gunviolencearchive.org/incident/1472325,https://abc30.com/man-shot-killed-another-stabbed-after-altercation-in-dinuba/5448615/
35026,"August 6, 2019",Arizona,Parks,Archers Road,0,0,http://www.gunviolencearchive.org/incident/1471565,https://www.abc15.com/news/crime/ccso-northern-arizona-resident-fires-shots-from-home-at-deputies
35027,"August 6, 2019",Tennessee,Memphis,N Watkins St and Brown Ave,0,1,http://www.gunviolencearchive.org/incident/1471341,https://wreg.com/2019/08/06/two-people-injured-in-separate-overnight-shootings-in-memphis/
35028,"August 6, 2019",North Carolina,Raleigh,Northclift Dr,0,0,http://www.gunviolencearchive.org/incident/1547420,https://www.cbs17.com/news/local-news/wake-county-news/warrants-suspect-held-4-at-gunpoint-in-raleigh-home-stole-thousands-in-cash-items/
35029,"August 6, 2019",Delaware,Wilmington,50 block of Lower Oak St,0,1,http://www.gunviolencearchive.org/incident/1472173,https://www.wdel.com/news/incarcerated-man-charged-in-connection-to-august-wilmington-shooting/article_5146a52c-f4de-11e9-8860-b3f9a5ace5b6.html
35030,"August 6, 2019",Georgia,Stone Mountain,4964 Isle Royal Ct,4,0,http://www.gunviolencearchive.org/incident/1472113,https://www.ajc.com/news/crime--law/breaking-dekalb-shooting-ends-with-dead-including-suspect-police-say/p5S24tCXLkQkDd0BUOVWQJ/
35031,"August 6, 2019",Colorado,Castle Rock,750 N Ridge Rd,0,1,http://www.gunviolencearchive.org/incident/1471846,https://www.kktv.com/content/news/Shooting-under-investigation-at-Castle-Rock-King-Soopers-524250491.html
35032,"August 6, 2019",North Carolina,Greensboro,4000 block of Sellers Ave,0,1,http://www.gunviolencearchive.org/incident/1471509,https://myfox8.com/2019/08/06/woman-sent-to-hospital-after-shot-in-greensboro/
35033,"August 6, 2019",Ohio,Cincinnati,4382 Marburg Ave,0,1,http://www.gunviolencearchive.org/incident/1471514,https://www.cincinnati.com/story/news/crime/crime-and-courts/2019/08/06/cincinnati-police-scene-possible-shooting-oakley/1932173001/
35034,"August 6, 2019",West Virginia,Charleston,,0,0,http://www.gunviolencearchive.org/incident/1471487,https://wvva.com/news/west-virginia-news-from-the-associated-press/2019/08/06/police-man-charged-for-shooting-after-pot-deal-gone-wrong/
35035,"August 6, 2019",Georgia,Savannah,ACL Blvd,0,1,http://www.gunviolencearchive.org/incident/1472424,https://www.wtoc.com/2019/08/07/portion-acl-boulevard-blocked-off-savannah-police-investigate-possible-shooting/
35036,"August 6, 2019",West Virginia,Charleston,Summers St and Brawley Walkway,0,1,http://www.gunviolencearchive.org/incident/1472502,https://www.wowktv.com/news/local/one-wounded-in-downtown-charleston-shooting/
35037,"August 6, 2019",Nevada,Reno,Mt. Rainier Street and Mt. Whitney Street,0,0,http://www.gunviolencearchive.org/incident/1472575,https://www.rgj.com/story/news/crime/2019/08/06/rpd-responding-large-disturbance-north-valleys/1941074001/
35038,"August 6, 2019",Nebraska,Lincoln,1534 E St,0,0,http://www.gunviolencearchive.org/incident/1474626,https://www.lincoln.ne.gov/city/police/stats/cfswed.htm
35039,"August 6, 2019",Iowa,Davenport,2700 block of N Harrison St,0,0,http://www.gunviolencearchive.org/incident/1471673,https://qctimes.com/news/local/crime-and-courts/davenport-shots-fired-car-chase-incidents-lead-to-arrests/article_c479b277-135e-5b68-bdba-12479b458607.html
35040,"March 29, 2019",Tennessee,Memphis,995 E Pkwy S,0,0,http://www.gunviolencearchive.org/incident/1361003,https://wreg.com/2019/04/01/victim-hides-in-house-after-shooting-at-cooper-young-dollar-store/
35041,"March 29, 2019",Connecticut,Norwalk,N Main St,0,0,http://www.gunviolencearchive.org/incident/1361004,https://www.thehour.com/news/article/Norwalk-felon-charged-with-firearm-drug-13729941.php
35042,"March 29, 2019",South Carolina,North Charleston,7200 block of Stall Road,0,1,http://www.gunviolencearchive.org/incident/1358663,http://www.live5news.com/2019/03/29/suspects-arrested-after-multiple-people-shot-drive-by-shooting-construction-site-n-charleston-2/
35043,"March 29, 2019",Tennessee,Memphis,Jamaica Ave and Danville Rd,0,1,http://www.gunviolencearchive.org/incident/1358668,https://wreg.com/2019/03/29/memphis-police-on-scene-of-a-shooting-in-east-memphis/
