,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
37500,"December 14, 2018",New Jersey,Passaic,Bergen St and 1st St,0,1,http://www.gunviolencearchive.org/incident/1277319,https://www.rlsmedia.com/article/update-27-year-old-shot-passaic
37501,"December 14, 2018",Pennsylvania,Philadelphia,1800 block of E Tusculum St,0,1,http://www.gunviolencearchive.org/incident/1877288,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
37502,"December 14, 2018",Maryland,Clarksburg,12001 Skylark Rd,1,0,http://www.gunviolencearchive.org/incident/1277889,https://www.germantownpulse.net/single-post/2018/12/14/Man-Commits-Suicide-in-Clarksburg-Park
37503,"December 14, 2018",Florida,Boynton Beach,100 block of NW 10th Ave,0,1,http://www.gunviolencearchive.org/incident/1279405,https://www.wptv.com/news/region-s-palm-beach-county/boynton-beach/boynton-beach-man-suspected-of-shooting-another-man-under-arrest-police
37504,"December 14, 2018",Maryland,Upper Marlboro (Largo),800 Shoppers Way,0,1,http://www.gunviolencearchive.org/incident/1429103,https://twitter.com/alanhenney/status/1073632088727973888
37505,"December 14, 2018",Kansas,Topeka,1700 SW 7th St,0,1,http://www.gunviolencearchive.org/incident/1277382,https://www.wibw.com/content/news/St-Francis-patient-reportedly-shoots-self-inside-hospital-survives-502817572.html
37506,"December 14, 2018",Texas,Houston,1300 block of Crosstimbers St,1,0,http://www.gunviolencearchive.org/incident/1277205,https://www.houstonchronicle.com/news/houston-texas/houston/article/Man-charged-in-shooting-death-of-homeless-man-13484048.php
37507,"December 14, 2018",Illinois,Chicago,7400 block of S Colfax Ave,0,1,http://www.gunviolencearchive.org/incident/1277385,https://chicago.suntimes.com/news/man-18-shot-on-south-shore-sidewalk/
37508,"December 14, 2018",Texas,Alice,,1,0,http://www.gunviolencearchive.org/incident/1277907,https://www.kiiitv.com/article/news/local/manhunt-over-for-suspect-involved-in-murder-of-orange-grove-woman/503-623697065
37509,"December 14, 2018",Illinois,Chicago,50 block of S Halsted St,0,1,http://www.gunviolencearchive.org/incident/1277393,https://chicago.suntimes.com/news/woman-19-wounded-on-greektown-sidewalk-by-unknown-shooter/
37510,"December 14, 2018",Pennsylvania,California,958 Park St,0,0,http://www.gunviolencearchive.org/incident/1279482,https://observer-reporter.com/news/policebeat/
37511,"December 14, 2018",Ohio,Toledo,280 Knower St,0,1,http://www.gunviolencearchive.org/incident/1276719,https://nbc24.com/news/local/man-arrested-following-early-morning-shooting-in-toledo
37512,"December 14, 2018",Ohio,Toledo,300 block of Boston Pl,0,1,http://www.gunviolencearchive.org/incident/1276717,https://nbc24.com/news/local/one-injured-in-shooting-in-old-west-end-toledo
37513,"December 14, 2018",District of Columbia,Washington,2600 block of Georgia Ave NW,0,0,http://www.gunviolencearchive.org/incident/1276628,https://twitter.com/DCPoliceDept/status/1073512511750721536
37514,"December 14, 2018",Florida,Hialeah,100 block of E 60th St,0,0,http://www.gunviolencearchive.org/incident/1276779,https://www.local10.com/news/florida/hialeah/masked-men-attack-woman-in-hialeah-home-invasion-authorities-say
37515,"December 14, 2018",New York,Niagara Falls,4200 Pine Ave,0,0,http://www.gunviolencearchive.org/incident/1286030,https://buffalonews.com/2018/12/17/falls-man-28-charged-with-heroin-trafficking-bomb-making/
37516,"December 14, 2018",Nebraska,Lincoln,4308 Lenox Ave,0,0,http://www.gunviolencearchive.org/incident/1281709,http://www.lincoln.ne.gov/city/police/stats/cfstue.htm
37517,"December 14, 2018",New Jersey,Newton,Mill St,0,0,http://www.gunviolencearchive.org/incident/1281048,https://www.njherald.com/20181220/army-vet-arrested-with-loaded-gun-in-newton#
37518,"December 14, 2018",Tennessee,Chattanooga,1020 N Moore Rd,0,0,http://www.gunviolencearchive.org/incident/1276918,http://www.wrcbtv.com/story/39657266/policebrainerd-high-school-student-pointed-gun-at-students
37519,"December 14, 2018",Georgia,Savannah,5307 Montgomery St,0,1,http://www.gunviolencearchive.org/incident/1288909,http://www.wtoc.com/2018/12/31/savannah-police-trying-identify-suspect-involved-shooting-armed-robbery/
37520,"December 14, 2018",Louisiana,Shreveport,900 block of Babylon St,1,0,http://www.gunviolencearchive.org/incident/1278140,https://www.shreveporttimes.com/story/news/2019/04/29/shreveport-man-charged-attempted-murder-april-shooting/3618197002/
37521,"December 14, 2018",Michigan,Lansing,3600 block of Bayview Dr,1,0,http://www.gunviolencearchive.org/incident/1303659,https://www.lansingstatejournal.com/story/news/local/2019/05/10/lansing-man-ordered-stand-trial-shooting-death-detroit-man-lansing/1159560001/
37522,"July 29, 2018",New Mexico,Albuquerque,305 Vincent Ct NW,1,0,http://www.gunviolencearchive.org/incident/1174449,https://www.abqjournal.com/1202808/neighbors-home-shot-up-day-after-fatal-shooting.html
37523,"July 29, 2018",Virginia,Hampton,1st block of Salem St,1,0,http://www.gunviolencearchive.org/incident/1174744,https://wtkr.com/2018/07/29/police-18-year-old-dies-in-hampton-shooting-teen-charged-with-murder/
37524,"July 29, 2018",California,Indio,43995 Clinton Street,0,1,http://www.gunviolencearchive.org/incident/1177870,https://www.kesq.com/news/indio-police-seeks-public-s-help-finding-shooting-linked-vehicle/776138072
37525,"July 29, 2018",Illinois,Mendon,90 N Co Rd 830,0,0,http://www.gunviolencearchive.org/incident/1174682,http://www.wgem.com/story/38760845/2018/07/29/hancock-county-man-arrested-after-firing-gun-shots-from-home
37526,"July 29, 2018",North Carolina,Fayetteville,4306 Bragg Blvd,1,0,http://www.gunviolencearchive.org/incident/1175372,http://www.fayobserver.com/news/20180730/woman-arrested-in-tropical-motel-shooting
37527,"July 29, 2018",Kentucky,Lexington,Cognac Terrace,0,1,http://www.gunviolencearchive.org/incident/1174684,http://www.lex18.com/story/38759384/lexington-woman-shot-fending-off-armed-thieves
37528,"July 29, 2018",Georgia,Augusta,100 block of Parham Way,1,0,http://www.gunviolencearchive.org/incident/1174458,http://www.wtvm.com/story/38761840/shooting-death-of-38-year-old-man-ruled-justifiable-homicide
37529,"July 29, 2018",Georgia,Union City,5300 GA-138,1,0,http://www.gunviolencearchive.org/incident/1175369,http://www.cbs46.com/story/38765072/man-fatally-shot-at-union-city-apartment-complex
37530,"July 29, 2018",Kentucky,Louisville,23rd Street and Bolling Avenue,0,1,http://www.gunviolencearchive.org/incident/1174686,http://www.wave3.com/story/38761272/1-shot-in-park-hill-neighborhood
37531,"July 29, 2018",Louisiana,Shreveport,Jewella Avenue and Jackson Street,1,1,http://www.gunviolencearchive.org/incident/1174925,http://www.ksla.com/story/38782222/authorities-id-man-who-died-a-day-after-he-was-shot-in-head
37532,"July 29, 2018",Ohio,Lynchburg,Wise Rd,1,0,http://www.gunviolencearchive.org/incident/1175193,https://www.wlwt.com/article/police-investigate-deadly-shooting-crash-in-highland-county/22587756
37533,"July 29, 2018",Oklahoma,Tulsa,1607 E Young Pl,1,0,http://www.gunviolencearchive.org/incident/1174705,https://ktul.com/news/local/tulsa-police-investigating-a-homicide
37534,"July 29, 2018",Pennsylvania,Erie,901 W Fourth St,0,2,http://www.gunviolencearchive.org/incident/1174885,http://www.goerie.com/news/20181102/man-charged-in-west-erie-shooting
37535,"July 29, 2018",Virginia,Charlottesville,800 block of Hardy Dr,0,0,http://www.gunviolencearchive.org/incident/1175396,http://www.nbc29.com/story/38764696/hardy-drive-shooting-7-29-2018
37536,"July 29, 2018",West Virginia,Barboursville,,0,0,http://www.gunviolencearchive.org/incident/1176396,http://www.herald-dispatch.com/news/man-jailed-for-firing-gun-at-a-strip-club/article_c0ae15ae-bfd6-56f3-a499-a89127658ee1.html
37537,"July 29, 2018",Mississippi,Crystal Springs,26000 Hwy 51 N,0,1,http://www.gunviolencearchive.org/incident/1174712,https://www.wjtv.com/news/one-person-shot-at-boots-supper-club-in-crystal-springs/1332233928
37538,"July 29, 2018",Kentucky,Lexington,1749 Liberty Road,1,0,http://www.gunviolencearchive.org/incident/1175004,https://www.lex18.com/news/covering-kentucky/lexington-woman-found-not-guilty-in-deadly-shooting
37539,"July 29, 2018",Virginia,Lynchburg,1000 block of Floyd St,0,1,http://www.gunviolencearchive.org/incident/1175342,https://www.wsls.com/news/lynchburg-man-shot-in-the-head-overnight-not-cooperating-with-police
37540,"July 29, 2018",Virginia,Lynchburg,1000 block of Taylor St,0,1,http://www.gunviolencearchive.org/incident/1175344,https://www.wsls.com/top-stories/lynchburg-teenager-shot-overnight
37541,"July 29, 2018",Texas,Fort Worth,Waldorf St,0,1,http://www.gunviolencearchive.org/incident/1174734,https://www.nbcdfw.com/news/local/Woman-in-Critical-Condition-After-Being-Shot-FWPD-489459481.html
37542,"July 29, 2018",Ohio,Cleveland,3611 Detroit Ave,0,0,http://www.gunviolencearchive.org/incident/1176358,https://www.cleveland.com/metro/index.ssf/2018/07/employee_of_cleveland_metal_tr.html#incart_river_index
37543,"July 29, 2018",Ohio,Cleveland,Fulton Rd and Marvin Ave,0,2,http://www.gunviolencearchive.org/incident/1174906,https://www.cleveland.com/metro/index.ssf/2018/08/two_shot_outside_cleveland_bar.html
37544,"July 29, 2018",New Jersey,Trenton,Centre St,0,0,http://www.gunviolencearchive.org/incident/1175424,http://www.trentonian.com/general-news/20180730/house-party-gun-arrest-robbery-and-drugs-july-30-2018-police-blotter
37545,"July 29, 2018",New Jersey,Paterson,Union Ave and Jasper St,0,2,http://www.gunviolencearchive.org/incident/1174944,http://patersontimes.com/2018/08/23/paterson-man-charged-with-attempted-murder-for-union-avenue-double-shooting/
37546,"July 29, 2018",Tennessee,Memphis,810 Western Park Dr,1,2,http://www.gunviolencearchive.org/incident/1174848,http://www.wmcactionnews5.com/story/38771180/you-cant-move-on-from-this-man-killed-in-shooting-outside-community-center
37547,"March 25, 2018",New York,Stony Brook,6 Pembrook Dr,2,0,http://www.gunviolencearchive.org/incident/1077747,https://patch.com/new-york/longisland/s/gdvel/stony-brook-couple-dead-in-murder-suicide
37548,"March 25, 2018",New Jersey,Trenton,E Paul Ave,0,0,http://www.gunviolencearchive.org/incident/1078551,http://www.trentonian.com/general-news/20180326/home-invasion-high-speed-chase-and-assault-on-cops-march-26-2018-police-blotter
37549,"March 25, 2018",Illinois,Chicago,1900 block of W 52nd St,1,0,http://www.gunviolencearchive.org/incident/1077267,http://www.wandtv.com/story/37842473/chicago-police-weekend-shootings-were-not-all-during-march
37550,"March 25, 2018",Indiana,Lafayette,610 S Earl Ave,0,0,http://www.gunviolencearchive.org/incident/1077760,http://www.wlfi.com/content/news/Shots-fired-outside-Champs-Bar-over-the-weekend-477919713.html
37551,"March 25, 2018",Maryland,Baltimore,4900 block of Queensberry Ave,0,0,http://www.gunviolencearchive.org/incident/1078895,https://www.facebook.com/BaltimoreCityPolice/posts/10155175289521956
37552,"March 25, 2018",Florida,Havana,Fairbanks Ferry Rd,0,1,http://www.gunviolencearchive.org/incident/1158580,https://www.tallahassee.com/story/news/2018/07/06/tallahassee-man-arrested-connection-march-shooting/764059002/
37553,"March 25, 2018",Oklahoma,Norman,1938 Fillmore Ave,0,1,http://www.gunviolencearchive.org/incident/1077570,http://newsok.com/norman-police-id-man-shot-by-officers-sunday/article/5588862
