,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
50000,"March 31, 2018",Missouri,Saint Louis,N Newstead Ave and Anderson Ave,0,1,http://www.gunviolencearchive.org/incident/1081990,http://www.kmov.com/story/37853559/man-shot-in-the-face-in-north-st-louis
50001,"August 5, 2018",Delaware,Dagsboro,30000 block of Power Plant Rd,0,0,http://www.gunviolencearchive.org/incident/1180585,http://www.wboc.com/story/38816789/delaware-state-police-investigating-home-invasion-in-dagsboro
50002,"August 5, 2018",Illinois,Chicago,1100 block of S Springfield Ave,1,0,http://www.gunviolencearchive.org/incident/1181375,https://chicago.suntimes.com/news/man-killed-in-lawndale-shooting/
50003,"August 5, 2018",Indiana,Demotte,East Ave,0,0,http://www.gunviolencearchive.org/incident/1179904,https://www.nwitimes.com/news/local/jasper/police-jasper-county-man-arrested-after-firing-gun-at-thayer/article_39eb964c-6c13-5ac2-a89d-3c70a6db9e65.html#1
50004,"August 5, 2018",California,Hesperia,9400 block of Tamarisk Ave,1,0,http://www.gunviolencearchive.org/incident/1180351,http://www.vvdailypress.com/news/20180806/58-year-old-man-killed-in-hesperia-after-standoff-leads-to-deputy-involved-shooting
50005,"August 5, 2018",Illinois,Chicago,1600 block of S Avers Ave,0,4,http://www.gunviolencearchive.org/incident/1179644,https://chicago.suntimes.com/news/mass-shooting-at-block-party-wounds-several-teens-in-lawndale/
50006,"August 5, 2018",Alabama,Citronelle,Walter Steward Rd,1,0,http://www.gunviolencearchive.org/incident/1180635,http://www.wsfa.com/story/38817720/shooting-suspect-in-custody-after-citronelle-homicide
50007,"August 5, 2018",Alabama,Birmingham (Irondale),I-20 W,0,0,http://www.gunviolencearchive.org/incident/1181382,http://www.wtvm.com/story/38824337/irondale-police-investigating-road-rage-incident
50008,"August 5, 2018",Illinois,Chicago,700 block of W Gladys Ave,0,3,http://www.gunviolencearchive.org/incident/1179663,https://chicago.suntimes.com/news/3-women-shot-in-west-garfield-park/
50009,"August 5, 2018",New York,Brooklyn,379 Jefferson Ave,0,1,http://www.gunviolencearchive.org/incident/1179675,https://twitter.com/NYC_Alerts911/status/1026122458263429120
50010,"August 5, 2018",Illinois,Chicago,900 block of S Karlov Ave,0,4,http://www.gunviolencearchive.org/incident/1179677,https://chicago.suntimes.com/news/shootout-wounds-4-in-west-humboldt-park/
50011,"August 5, 2018",Maryland,Baltimore,900 block of N Broadway,1,2,http://www.gunviolencearchive.org/incident/1180035,http://www.baltimoresun.com/news/maryland/crime/bs-md-ci-shooting-ceasefire-20180805-story.html
50012,"August 5, 2018",Illinois,Collinsville,Art St and Eva St,0,1,http://www.gunviolencearchive.org/incident/1181120,https://www.kmov.com/news/charged-after-shooting-leaves-teen-paralyzed-mistaken-for-rival-gang/article_86cbebe4-479e-5cbb-bba3-80da74b7ed09.html
50013,"August 5, 2018",Illinois,Chicago,4100 block of W Cullerton St,0,1,http://www.gunviolencearchive.org/incident/1179701,https://chicago.suntimes.com/news/man-wounded-in-lawndale-shooting-14/
50014,"August 5, 2018",Illinois,Chicago,3200 block of S Keeler Ave,0,1,http://www.gunviolencearchive.org/incident/1179704,https://chicago.suntimes.com/news/man-shot-wounded-in-little-village/
50015,"August 5, 2018",Louisiana,Saint Martinville,400 block of N Vivier St,1,0,http://www.gunviolencearchive.org/incident/1302490,https://www.katc.com/news/st-martin-parish/arrest-made-in-connection-with-2018-st-martinville-homicide
50016,"August 5, 2018",Illinois,Chicago,200 block of S Pulaski Road,0,1,http://www.gunviolencearchive.org/incident/1179716,https://chicago.suntimes.com/news/boy-14-shot-near-garfield-park/
50017,"August 5, 2018",Ohio,Cortland (Bazetta),Durst Clagg Rd,0,0,http://www.gunviolencearchive.org/incident/1187579,http://www.vindy.com/news/2018/aug/14/80-year-old-landlord-jailed-after-threatening-tena/?nw
50018,"August 5, 2018",Florida,Anthony,1800 block of NE 91st Pl,0,0,http://www.gunviolencearchive.org/incident/1188977,https://villages-news.com/pistol-toting-ocala-man-jailed-after-deputies-receive-report-of-death-threat/
50019,"August 5, 2018",New York,Brooklyn,Flatlands Ave and Hendrix St,0,0,http://www.gunviolencearchive.org/incident/1179602,https://nypost.com/2018/08/05/retired-cop-in-gunfight-during-apparent-robbery-attempt/
50020,"August 5, 2018",Florida,West Palm Beach,8500 Block of Uranus Terrace,1,1,http://www.gunviolencearchive.org/incident/1180494,https://www.palmbeachpost.com/news/20190716/third-person-arrested-in-fatal-gardens-area-shooting
50021,"August 5, 2018",Illinois,Chicago,2700 block of S Dearborn St,1,2,http://www.gunviolencearchive.org/incident/1180550,https://chicago.suntimes.com/news/1-killed-2-wounded-in-bronzeville-shooting-police/
50022,"August 5, 2018",Illinois,Chicago,3700 block of W Altgeld St,0,1,http://www.gunviolencearchive.org/incident/1179698,https://chicago.suntimes.com/news/woman-seriously-wounded-in-logan-square-drive-by-shooting/
50023,"August 5, 2018",Illinois,Chicago,7600 block of S Union Ave,1,0,http://www.gunviolencearchive.org/incident/1180014,https://chicago.suntimes.com/news/boy-17-shot-in-gresham-3/
50024,"August 5, 2018",New Jersey,Paterson,Carroll St,0,1,http://www.gunviolencearchive.org/incident/1179768,https://www.rlsmedia.com/article/paterson-man-shot-while-riding-dirt-bike
50025,"August 5, 2018",New Jersey,Newark,Hawthorne Ave and Bergen St,0,1,http://www.gunviolencearchive.org/incident/1179770,https://www.rlsmedia.com/article/developing-newark-nj-gunshot-victim-self-transported-newark-hospital
50026,"December 21, 2018",Pennsylvania,Altoona,11th St,0,0,http://www.gunviolencearchive.org/incident/1284857,https://www.altoonamirror.com/news/local-news/2018/12/police-stop-nets-drugs-gun/
50027,"December 21, 2018",Indiana,Indianapolis (Lawrence),42nd St,0,0,http://www.gunviolencearchive.org/incident/1282422,https://fox59.com/2018/12/21/two-charged-after-shot-is-fired-at-lawrence-police-officer-in-unmarked-vehicle/
50028,"December 21, 2018",Illinois,Brimfield,N Voorhees Rd,0,0,http://www.gunviolencearchive.org/incident/1286186,https://www.pjstar.com/news/20181226/peoria-county-burglary-nets-26000-worth-of-guns-and-jewelry
50029,"December 21, 2018",Indiana,Indianapolis,10600 block of E Belhaven Pl,0,1,http://www.gunviolencearchive.org/incident/1282425,https://fox59.com/2018/12/21/shooting-on-indys-far-east-side-leaves-person-critically-injured/
50030,"December 21, 2018",Mississippi,Macon,E North St and S M L K Jr Dr,0,1,http://www.gunviolencearchive.org/incident/1282249,https://www.wtok.com/content/news/Three-suspects-arrested-in-shooting-of-sheriffs-son-503518361.html
50031,"December 21, 2018",Louisiana,Gonzales,Bishop Woods Rd,0,0,http://www.gunviolencearchive.org/incident/1316956,https://www.brproud.com/news/local-news/four-men-allegedly-involved-in-home-invasion-arrested/1743415452
50032,"December 21, 2018",North Carolina,Siler City,Hyatt Ct,0,0,http://www.gunviolencearchive.org/incident/1311395,https://www.courier-tribune.com/news/20190124/kidnapping-robbery-lead-to-arrests
50033,"December 21, 2018",Georgia,Macon,Poplar St and Third St,1,0,http://www.gunviolencearchive.org/incident/1281716,https://www.macon.com/news/local/crime/article223412665.html
50034,"December 21, 2018",Pennsylvania,Philadelphia,18th St and Tioga St,0,1,http://www.gunviolencearchive.org/incident/1282615,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
50035,"December 21, 2018",Pennsylvania,Philadelphia,200 South Broad St,0,0,http://www.gunviolencearchive.org/incident/1282807,https://philadelphia.cbslocal.com/2018/12/21/police-searching-for-man-who-pistol-whipped-14-year-old-boy-and-stole-his-bike/
50036,"December 21, 2018",Arkansas,Benton,3858 Liberty Cove,1,1,http://www.gunviolencearchive.org/incident/1282279,https://katv.com/news/local/benton-police-investigates-shooting-no-suspects
50037,"December 21, 2018",New York,Poughkeepsie,Hudson Pointe Dr,0,0,http://www.gunviolencearchive.org/incident/1286042,https://1450wkip.iheart.com/content/2018-12-27-home-invasion-robbery-in-poughkeepsie/
50038,"December 21, 2018",South Carolina,Mullins,Davis Ln,0,1,http://www.gunviolencearchive.org/incident/1281742,https://wpde.com/news/local/man-found-shot-on-marion-county-road
50039,"December 21, 2018",Pennsylvania,New Bloomfield,Clouser Hollow Rd,0,0,http://www.gunviolencearchive.org/incident/1285900,https://cumberlink.com/news/local/crime-and-courts/police_log/sentinel-police-log-for-dec/article_48fa6812-75cd-5073-9f4c-b1965c731cd5.html
50040,"December 21, 2018",Louisiana,New Orleans,9332 Chef Menteur Hwy,0,1,http://www.gunviolencearchive.org/incident/1282230,https://www.nola.com/crime/2018/12/man-wounded-in-shooting-taken-in-critical-condition-from-chef-menteur-highway-to-hospital.html
50041,"December 21, 2018",North Carolina,Farmville,3134 NC 121,0,0,http://www.gunviolencearchive.org/incident/1288972,https://www.wnct.com/on-your-side/crime-tracker/would-be-thief-fails-to-break-into-hustle-mark-despite-shooting-at-kicking-door/1681060374
50042,"December 21, 2018",Florida,West Palm Beach,4200 block of Waverly Dr,2,0,http://www.gunviolencearchive.org/incident/1282482,https://www.wptv.com/news/region-c-palm-beach-county/west-palm-beach/police-husband-and-wife-die-in-apparent-murder-suicide
50043,"December 21, 2018",Florida,Pensacola,Wynnhurst St,0,0,http://www.gunviolencearchive.org/incident/1282485,https://weartv.com/news/local/women-robbed-and-shot-at-in-pensacola
50044,"December 21, 2018",Florida,Palm Coast,36 Bressler Ln,0,1,http://www.gunviolencearchive.org/incident/1281655,https://www.news-journalonline.com/news/20181221/teen-wounded-in-palm-coast-drive-by-shooting-suspect-charged
50045,"December 21, 2018",Kansas,Arkansas City,,0,0,http://www.gunviolencearchive.org/incident/1281866,http://www.kake.com/story/39682676/standoff-in-arkansas-city-leads-to-evacuations
50046,"December 21, 2018",Florida,Jacksonville,4600 block of Hunt St,1,0,http://www.gunviolencearchive.org/incident/1282490,https://www.firstcoastnews.com/article/news/crime/man-arrested-on-murder-charge-after-death-of-a-jso-officers-daughter/77-ad8f42d5-83a8-4166-b51e-163c59630c1f
50047,"December 21, 2018",Maine,Solon,S Solon Rd,0,0,http://www.gunviolencearchive.org/incident/1283189,https://www.centralmaine.com/2018/12/23/morning-sentinel-dec-23-police-log-4/
50048,"December 21, 2018",Pennsylvania,Philadelphia,1600 block of W Westmoreland St,1,0,http://www.gunviolencearchive.org/incident/1282589,http://www.buckscountycouriertimes.com/news/20181228/philly-pd-investigating-fatal-shooting-of-bucks-native
50049,"December 21, 2018",Pennsylvania,Philadelphia,2100 block of Middleton St,0,1,http://www.gunviolencearchive.org/incident/1282595,https://6abc.com/5-suspects-sought-for-murder-in-west-oak-lane/4982262/
50050,"December 21, 2018",California,Oakland,555 40th St,0,0,http://www.gunviolencearchive.org/incident/1282351,https://www.mercurynews.com/2018/12/21/shot-fired-during-robbery-at-oaklands-macarthur-bart-station/
50051,"December 21, 2018",Mississippi,Monticello (Oma),,0,0,http://www.gunviolencearchive.org/incident/1288130,https://www.apnews.com/762d769721d44017aa2b1cd6a737c7c5
50052,"December 21, 2018",Georgia,Cordele,2475 GA 90,1,1,http://www.gunviolencearchive.org/incident/1283110,https://www.cordeledispatch.com/2018/12/22/one-dead-one-injured-in-friday-night-shooting/
50053,"December 21, 2018",Texas,Nederland,1100 block of Detroit Ave,0,1,http://www.gunviolencearchive.org/incident/1283131,https://kfdm.com/news/local/david-whittington-jr-the-man-police-say-shot-his-ex-girlfriend-has-turned-himself-in
50054,"December 21, 2018",New Jersey,Newark,167 Ferry St,0,1,http://www.gunviolencearchive.org/incident/1281940,https://www.rlsmedia.com/article/investigation-underway-shooting-caused-injuries-near-newark-ironbound-night-club
